task,gamma,metric,null_index,value
relation_graph,0.25,future_alignment,62,-0.14929381012916565
relation_graph,0.25,future_alignment,63,-0.14949798583984375
relation_graph,0.25,future_alignment,64,-0.1495465189218521
relation_graph,0.25,future_alignment,65,-0.14928147196769714
relation_graph,0.25,future_alignment,66,-0.1489359587430954
relation_graph,0.25,future_alignment,67,-0.1492331624031067
relation_graph,0.25,future_alignment,68,-0.14849600195884705
relation_graph,0.25,future_alignment,69,-0.148788720369339
relation_graph,0.25,future_alignment,70,-0.14872202277183533
relation_graph,0.25,future_alignment,71,-0.14915037155151367
relation_graph,0.25,future_alignment,72,-0.14939077198505402
relation_graph,0.25,future_alignment,73,-0.14909595251083374
relation_graph,0.25,future_alignment,74,-0.14952217042446136
relation_graph,0.25,future_alignment,75,-0.14842292666435242
relation_graph,0.25,future_alignment,76,-0.1492815613746643
relation_graph,0.25,future_alignment,77,-0.14882460236549377
relation_graph,0.25,future_alignment,78,-0.14954069256782532
relation_graph,0.25,future_alignment,79,-0.14889343082904816
relation_graph,0.25,future_alignment,80,-0.14943765103816986
relation_graph,0.25,future_alignment,81,-0.14983688294887543
relation_graph,0.25,future_alignment,82,-0.1488761305809021
relation_graph,0.25,future_alignment,83,-0.1490442156791687
relation_graph,0.25,future_alignment,84,-0.14843787252902985
relation_graph,0.25,future_alignment,85,-0.14956308901309967
relation_graph,0.25,future_alignment,86,-0.1491551250219345
relation_graph,0.25,future_alignment,87,-0.14886778593063354
relation_graph,0.25,future_alignment,88,-0.14958342909812927
relation_graph,0.25,future_alignment,89,-0.14881531894207
relation_graph,0.25,future_alignment,90,-0.14903809130191803
relation_graph,0.25,future_alignment,91,-0.14926551282405853
relation_graph,0.25,future_alignment,92,-0.14902377128601074
relation_graph,0.25,future_alignment,93,-0.14857061207294464
relation_graph,0.25,future_alignment,94,-0.1489572674036026
relation_graph,0.25,future_alignment,95,-0.14870552718639374
relation_graph,0.25,future_alignment,96,-0.14933714270591736
relation_graph,0.25,future_alignment,97,-0.14953932166099548
relation_graph,0.25,future_alignment,98,-0.14882801473140717
relation_graph,0.25,future_alignment,99,-0.14891394972801208
relation_graph,0.25,future_alignment,100,-0.1487119048833847
relation_graph,0.25,future_alignment,101,-0.1487521529197693
relation_graph,0.25,future_alignment,102,-0.14936469495296478
relation_graph,0.25,future_alignment,103,-0.14838676154613495
relation_graph,0.25,future_alignment,104,-0.14957603812217712
relation_graph,0.25,future_alignment,105,-0.14849574863910675
relation_graph,0.25,future_alignment,106,-0.14884667098522186
relation_graph,0.25,future_alignment,107,-0.1496988981962204
relation_graph,0.25,future_alignment,108,-0.1492084413766861
relation_graph,0.25,future_alignment,109,-0.14909103512763977
relation_graph,0.25,future_alignment,110,-0.14897042512893677
relation_graph,0.25,future_alignment,111,-0.14899379014968872
relation_graph,0.25,future_alignment,112,-0.14835196733474731
relation_graph,0.25,future_alignment,113,-0.14921297132968903
relation_graph,0.25,future_alignment,114,-0.14914673566818237
relation_graph,0.25,future_alignment,115,-0.1486656665802002
relation_graph,0.25,future_alignment,116,-0.14918658137321472
relation_graph,0.25,future_alignment,117,-0.14909127354621887
relation_graph,0.25,future_alignment,118,-0.14949101209640503
relation_graph,0.25,future_alignment,119,-0.14961707592010498
relation_graph,0.25,future_alignment,120,-0.1488940417766571
relation_graph,0.25,future_alignment,121,-0.14845524728298187
relation_graph,0.25,future_alignment,122,-0.1489146649837494
relation_graph,0.25,future_alignment,123,-0.14893963932991028
relation_graph,0.25,future_alignment,124,-0.1490999162197113
relation_graph,0.25,future_alignment,125,-0.14882715046405792
relation_graph,0.25,future_alignment,126,-0.14901527762413025
relation_graph,0.25,future_alignment,127,-0.14995257556438446
relation_graph,0.25,future_alignment,128,-0.1487198770046234
relation_graph,0.25,future_alignment,129,-0.14927348494529724
relation_graph,0.25,future_alignment,130,-0.14893712103366852
relation_graph,0.25,future_alignment,131,-0.14837047457695007
relation_graph,0.25,future_alignment,132,-0.14837072789669037
relation_graph,0.25,future_alignment,133,-0.1488320529460907
relation_graph,0.25,future_alignment,134,-0.15021109580993652
relation_graph,0.25,future_alignment,135,-0.14825966954231262
relation_graph,0.25,future_alignment,136,-0.14858268201351166
relation_graph,0.25,future_alignment,137,-0.14825382828712463
relation_graph,0.25,future_alignment,138,-0.149879589676857
relation_graph,0.25,future_alignment,139,-0.14878857135772705
relation_graph,0.25,future_alignment,140,-0.1495600938796997
relation_graph,0.25,future_alignment,141,-0.14983314275741577
relation_graph,0.25,future_alignment,142,-0.1493896245956421
relation_graph,0.25,future_alignment,143,-0.14886826276779175
relation_graph,0.25,future_alignment,144,-0.14939238131046295
relation_graph,0.25,future_alignment,145,-0.14932435750961304
relation_graph,0.25,future_alignment,146,-0.14896520972251892
relation_graph,0.25,future_alignment,147,-0.14911764860153198
relation_graph,0.25,future_alignment,148,-0.1486559808254242
relation_graph,0.25,future_alignment,149,-0.14878177642822266
relation_graph,0.25,future_alignment,150,-0.14897067844867706
relation_graph,0.25,future_alignment,151,-0.14933548867702484
relation_graph,0.25,future_alignment,152,-0.14990706741809845
relation_graph,0.25,future_alignment,153,-0.1489008218050003
relation_graph,0.25,future_alignment,154,-0.14881159365177155
relation_graph,0.25,future_alignment,155,-0.1489974707365036
relation_graph,0.25,future_alignment,156,-0.14900970458984375
relation_graph,0.25,future_alignment,157,-0.14987216889858246
relation_graph,0.25,future_alignment,158,-0.14845766127109528
relation_graph,0.25,future_alignment,159,-0.14883092045783997
relation_graph,0.25,future_alignment,160,-0.1488351672887802
relation_graph,0.25,future_alignment,161,-0.14927302300930023
relation_graph,0.25,future_alignment,162,-0.14874267578125
relation_graph,0.25,future_alignment,163,-0.1485590934753418
relation_graph,0.25,future_alignment,164,-0.14902982115745544
relation_graph,0.25,future_alignment,165,-0.1483590304851532
relation_graph,0.25,future_alignment,166,-0.1489637941122055
relation_graph,0.25,future_alignment,167,-0.1485825479030609
relation_graph,0.25,future_alignment,168,-0.1492360681295395
relation_graph,0.25,future_alignment,169,-0.1490309238433838
relation_graph,0.25,future_alignment,170,-0.14951474964618683
relation_graph,0.25,future_alignment,171,-0.1491546630859375
relation_graph,0.25,future_alignment,172,-0.149102121591568
relation_graph,0.25,future_alignment,173,-0.14913895726203918
relation_graph,0.25,future_alignment,174,-0.1497335284948349
relation_graph,0.25,future_alignment,175,-0.14965511858463287
relation_graph,0.25,future_alignment,176,-0.1481851041316986
relation_graph,0.25,future_alignment,177,-0.14902393519878387
relation_graph,0.25,future_alignment,178,-0.14900481700897217
relation_graph,0.25,future_alignment,179,-0.1488942950963974
relation_graph,0.25,future_alignment,180,-0.14878760278224945
relation_graph,0.25,future_alignment,181,-0.14927047491073608
relation_graph,0.25,future_alignment,182,-0.149728924036026
relation_graph,0.25,future_alignment,183,-0.14961181581020355
relation_graph,0.25,future_alignment,184,-0.14893697202205658
relation_graph,0.25,future_alignment,185,-0.1488632708787918
relation_graph,0.25,future_alignment,186,-0.14942078292369843
relation_graph,0.25,future_alignment,187,-0.1493941992521286
relation_graph,0.25,future_alignment,188,-0.1489211767911911
relation_graph,0.25,future_alignment,189,-0.14961984753608704
relation_graph,0.25,future_alignment,190,-0.14953020215034485
relation_graph,0.25,future_alignment,191,-0.14959129691123962
relation_graph,0.25,future_alignment,192,-0.14920279383659363
relation_graph,0.25,future_alignment,193,-0.14870809018611908
relation_graph,0.25,future_alignment,194,-0.14937421679496765
relation_graph,0.25,future_alignment,195,-0.1495273858308792
relation_graph,0.25,future_alignment,196,-0.14878752827644348
relation_graph,0.25,future_alignment,197,-0.14831222593784332
relation_graph,0.25,future_alignment,198,-0.14944174885749817
relation_graph,0.25,leave_one_out_alignment,0,-0.23793165385723114
relation_graph,0.25,leave_one_out_alignment,1,-0.24083152413368225
relation_graph,0.25,leave_one_out_alignment,2,-0.2379835993051529
relation_graph,0.25,leave_one_out_alignment,3,-0.23880259692668915
relation_graph,0.25,leave_one_out_alignment,4,-0.23934663832187653
relation_graph,0.25,leave_one_out_alignment,5,-0.23790183663368225
relation_graph,0.25,leave_one_out_alignment,6,-0.23944240808486938
relation_graph,0.25,leave_one_out_alignment,7,-0.23722073435783386
relation_graph,0.25,leave_one_out_alignment,8,-0.23812206089496613
relation_graph,0.25,leave_one_out_alignment,9,-0.23861154913902283
relation_graph,0.25,leave_one_out_alignment,10,-0.2388870120048523
relation_graph,0.25,leave_one_out_alignment,11,-0.23819097876548767
relation_graph,0.25,leave_one_out_alignment,12,-0.23906998336315155
relation_graph,0.25,leave_one_out_alignment,13,-0.2372387796640396
relation_graph,0.25,leave_one_out_alignment,14,-0.23755688965320587
relation_graph,0.25,leave_one_out_alignment,15,-0.23773156106472015
relation_graph,0.25,leave_one_out_alignment,16,-0.24014084041118622
relation_graph,0.25,leave_one_out_alignment,17,-0.23920992016792297
relation_graph,0.25,leave_one_out_alignment,18,-0.23844990134239197
relation_graph,0.25,leave_one_out_alignment,19,-0.2394310086965561
relation_graph,0.25,leave_one_out_alignment,20,-0.2391805499792099
relation_graph,0.25,leave_one_out_alignment,21,-0.2385655790567398
relation_graph,0.25,leave_one_out_alignment,22,-0.2391536980867386
relation_graph,0.25,leave_one_out_alignment,23,-0.23816736042499542
relation_graph,0.25,leave_one_out_alignment,24,-0.2398557960987091
relation_graph,0.25,leave_one_out_alignment,25,-0.2401612251996994
relation_graph,0.25,leave_one_out_alignment,26,-0.23882727324962616
relation_graph,0.25,leave_one_out_alignment,27,-0.23888610303401947
relation_graph,0.25,leave_one_out_alignment,28,-0.23974817991256714
relation_graph,0.25,leave_one_out_alignment,29,-0.23870091140270233
relation_graph,0.25,leave_one_out_alignment,30,-0.23870640993118286
relation_graph,0.25,leave_one_out_alignment,31,-0.23770035803318024
relation_graph,0.25,leave_one_out_alignment,32,-0.23754926025867462
relation_graph,0.25,leave_one_out_alignment,33,-0.238167867064476
relation_graph,0.25,leave_one_out_alignment,34,-0.24011003971099854
relation_graph,0.25,leave_one_out_alignment,35,-0.2376941293478012
relation_graph,0.25,leave_one_out_alignment,36,-0.2368653416633606
relation_graph,0.25,leave_one_out_alignment,37,-0.23825854063034058
relation_graph,0.25,leave_one_out_alignment,38,-0.24014998972415924
relation_graph,0.25,leave_one_out_alignment,39,-0.23860572278499603
relation_graph,0.25,leave_one_out_alignment,40,-0.23868249356746674
relation_graph,0.25,leave_one_out_alignment,41,-0.23848989605903625
relation_graph,0.25,leave_one_out_alignment,42,-0.23869918286800385
relation_graph,0.25,leave_one_out_alignment,43,-0.2385040819644928
relation_graph,0.25,leave_one_out_alignment,44,-0.24095086753368378
relation_graph,0.25,leave_one_out_alignment,45,-0.2403593808412552
relation_graph,0.25,leave_one_out_alignment,46,-0.2376192808151245
relation_graph,0.25,leave_one_out_alignment,47,-0.2382141649723053
relation_graph,0.25,leave_one_out_alignment,48,-0.2406730353832245
relation_graph,0.25,leave_one_out_alignment,49,-0.23903308808803558
relation_graph,0.25,leave_one_out_alignment,50,-0.23804917931556702
relation_graph,0.25,leave_one_out_alignment,51,-0.23986764252185822
relation_graph,0.25,leave_one_out_alignment,52,-0.23905576765537262
relation_graph,0.25,leave_one_out_alignment,53,-0.23887965083122253
relation_graph,0.25,leave_one_out_alignment,54,-0.23877033591270447
relation_graph,0.25,leave_one_out_alignment,55,-0.23700731992721558
relation_graph,0.25,leave_one_out_alignment,56,-0.2369234710931778
relation_graph,0.25,leave_one_out_alignment,57,-0.24141791462898254
relation_graph,0.25,leave_one_out_alignment,58,-0.23869070410728455
relation_graph,0.25,leave_one_out_alignment,59,-0.23818306624889374
relation_graph,0.25,leave_one_out_alignment,60,-0.2375389188528061
relation_graph,0.25,leave_one_out_alignment,61,-0.24023540318012238
relation_graph,0.25,leave_one_out_alignment,62,-0.2393902689218521
relation_graph,0.25,leave_one_out_alignment,63,-0.23952822387218475
relation_graph,0.25,leave_one_out_alignment,64,-0.23921619355678558
relation_graph,0.25,leave_one_out_alignment,65,-0.23898731172084808
relation_graph,0.25,leave_one_out_alignment,66,-0.23844729363918304
relation_graph,0.25,leave_one_out_alignment,67,-0.23865707218647003
relation_graph,0.25,leave_one_out_alignment,68,-0.23755718767642975
relation_graph,0.25,leave_one_out_alignment,69,-0.23800256848335266
relation_graph,0.25,leave_one_out_alignment,70,-0.23781725764274597
relation_graph,0.25,leave_one_out_alignment,71,-0.23849131166934967
relation_graph,0.25,leave_one_out_alignment,72,-0.23909741640090942
relation_graph,0.25,leave_one_out_alignment,73,-0.23878265917301178
relation_graph,0.25,leave_one_out_alignment,74,-0.23962098360061646
relation_graph,0.25,leave_one_out_alignment,75,-0.23724089562892914
relation_graph,0.25,leave_one_out_alignment,76,-0.23911580443382263
relation_graph,0.25,leave_one_out_alignment,77,-0.23806007206439972
relation_graph,0.25,leave_one_out_alignment,78,-0.23982125520706177
relation_graph,0.25,leave_one_out_alignment,79,-0.23848292231559753
relation_graph,0.25,leave_one_out_alignment,80,-0.23930588364601135
relation_graph,0.25,leave_one_out_alignment,81,-0.24026267230510712
relation_graph,0.25,leave_one_out_alignment,82,-0.23822924494743347
relation_graph,0.25,leave_one_out_alignment,83,-0.23898760974407196
relation_graph,0.25,leave_one_out_alignment,84,-0.23720520734786987
relation_graph,0.25,leave_one_out_alignment,85,-0.23958605527877808
relation_graph,0.25,leave_one_out_alignment,86,-0.23901793360710144
relation_graph,0.25,leave_one_out_alignment,87,-0.2383381426334381
relation_graph,0.25,leave_one_out_alignment,88,-0.23952506482601166
relation_graph,0.25,leave_one_out_alignment,89,-0.23769158124923706
relation_graph,0.25,leave_one_out_alignment,90,-0.23868116736412048
relation_graph,0.25,leave_one_out_alignment,91,-0.23873326182365417
relation_graph,0.25,leave_one_out_alignment,92,-0.23843926191329956
relation_graph,0.25,leave_one_out_alignment,93,-0.2375537008047104
relation_graph,0.25,leave_one_out_alignment,94,-0.23844045400619507
relation_graph,0.25,leave_one_out_alignment,95,-0.23751814663410187
relation_graph,0.25,leave_one_out_alignment,96,-0.2393411099910736
relation_graph,0.25,leave_one_out_alignment,97,-0.2395380437374115
relation_graph,0.25,leave_one_out_alignment,98,-0.23795658349990845
relation_graph,0.25,leave_one_out_alignment,99,-0.23859991133213043
relation_graph,0.25,leave_one_out_alignment,100,-0.23776330053806305
relation_graph,0.25,leave_one_out_alignment,101,-0.23802579939365387
relation_graph,0.25,leave_one_out_alignment,102,-0.23951955139636993
relation_graph,0.25,leave_one_out_alignment,103,-0.237606480717659
relation_graph,0.25,leave_one_out_alignment,104,-0.23987598717212677
relation_graph,0.25,leave_one_out_alignment,105,-0.23756983876228333
relation_graph,0.25,leave_one_out_alignment,106,-0.23827782273292542
relation_graph,0.25,leave_one_out_alignment,107,-0.23976270854473114
relation_graph,0.25,leave_one_out_alignment,108,-0.23890745639801025
relation_graph,0.25,leave_one_out_alignment,109,-0.23863187432289124
relation_graph,0.25,leave_one_out_alignment,110,-0.23876886069774628
relation_graph,0.25,leave_one_out_alignment,111,-0.23855645954608917
