"model","condition_label","graph_id","layer","R","R_z","R_z_clip"
"Gemma","Update negative",63,7,2.32465124130249,0.341854268380714,0.341854268380714
"Gemma","Update negative",63,8,1.93336582183838,0.308587131756557,0.308587131756557
"Gemma","Update negative",63,9,3.0001163482666,0.399282398539514,0.399282398539514
"Gemma","Update negative",63,10,5.64305019378662,0.623984973575246,0.623984973575246
"Gemma","Update negative",63,11,5.71878433227539,0.630423899757748,0.630423899757748
"Gemma","Update negative",63,12,5.20658206939697,0.58687639757452,0.58687639757452
"Gemma","Update negative",63,13,5.83498477935791,0.640303276694861,0.640303276694861
"Gemma","Update negative",63,14,6.92705249786377,0.733151014400298,0.733151014400298
"Gemma","Update negative",63,15,4.61875104904175,0.536898928715964,0.536898928715964
"Gemma","Update negative",63,16,6.74830532073975,0.717953906440816,0.717953906440816
"Gemma","Update negative",63,17,6.79587888717651,0.72199861717018,0.72199861717018
"Gemma","Update negative",63,18,-1.46354913711548,0.0197809856064465,0.0197809856064465
"Gemma","Update negative",63,19,-3.18363761901855,-0.126461158073421,-0.126461158073421
"Gemma","Update negative",63,20,-2.26383876800537,-0.0482597416104588,-0.0482597416104588
"Gemma","Update negative",63,21,-4.41242647171021,-0.23093294416941,-0.23093294416941
"Gemma","Update negative",63,22,-5.35654449462891,-0.311201979751621,-0.311201979751621
"Gemma","Update negative",63,23,-10.2086811065674,-0.723731257764331,-0.723731257764331
"Gemma","Update negative",63,24,-11.9366903305054,-0.87064682394944,-0.87064682394944
"Gemma","Update negative",63,25,0.838802099227905,0.21552718346153,0.21552718346153
"Gemma","Update negative",64,0,4.97950839996338,0.394859050325842,0.394859050325842
"Gemma","Update negative",64,1,5.41196918487549,0.446806651590712,0.446806651590712
"Gemma","Update negative",64,2,3.00164318084717,0.157275996918619,0.157275996918619
"Gemma","Update negative",64,3,3.08060884475708,0.166761427657134,0.166761427657134
"Gemma","Update negative",64,4,2.93204212188721,0.148915451443496,0.148915451443496
"Gemma","Update negative",64,5,3.96854305267334,0.273420930186702,0.273420930186702
"Gemma","Update negative",64,6,3.76212859153748,0.248626228570998,0.248626228570998
"Gemma","Update negative",64,7,2.81925535202026,0.135367397253586,0.135367397253586
"Gemma","Update negative",64,8,2.96786546707153,0.15321858577737,0.15321858577737
"Gemma","Update negative",64,9,4.85256433486938,0.379610408352941,0.379610408352941
"Gemma","Update negative",64,10,2.97619557380676,0.154219206130181,0.154219206130181
"Gemma","Update negative",64,11,4.19519853591919,0.300647002651387,0.300647002651387
"Gemma","Update negative",64,12,3.38962173461914,0.203880350223771,0.203880350223771
"Gemma","Update negative",64,13,4.04571390151978,0.282690766030803,0.282690766030803
"Gemma","Update negative",64,14,5.78438520431519,0.491541618453512,0.491541618453512
"Gemma","Update negative",64,15,3.63657379150391,0.233544466439988,0.233544466439988
"Gemma","Update negative",64,16,7.30281257629395,0.673936560194293,0.673936560194293
"Gemma","Update negative",64,17,7.16738796234131,0.657669226617469,0.657669226617469
"Gemma","Update negative",64,18,2.72225975990295,0.123716194371031,0.123716194371031
"Gemma","Update negative",64,19,-2.58071041107178,-0.513281631957386,-0.513281631957386
"Gemma","Update negative",64,20,1.11408710479736,-0.0694590362327586,-0.0694590362327586
"Gemma","Update negative",64,21,-2.13854265213013,-0.460168019729285,-0.460168019729285
"Gemma","Update negative",64,22,1.85652017593384,0.0197227312033076,0.0197227312033076
"Gemma","Update negative",64,23,1.53575658798218,-0.0188076964066509,-0.0188076964066509
"Gemma","Update negative",64,24,0.909700870513916,-0.0940101053077098,-0.0940101053077098
"Gemma","Update negative",64,25,-1.50065112113953,-0.383543881638078,-0.383543881638078
"Gemma","Update negative",65,0,-10.6393699645996,0.234685646074541,0.234685646074541
"Gemma","Update negative",65,1,-6.78471851348877,0.348982745807339,0.348982745807339
"Gemma","Update negative",65,2,-3.17171692848206,0.456114507974126,0.456114507974126
"Gemma","Update negative",65,3,-2.70114278793335,0.470067847246467,0.470067847246467
"Gemma","Update negative",65,4,-1.07738733291626,0.518215012181517,0.518215012181517
"Gemma","Update negative",65,5,-3.46093654632568,0.447538644780107,0.447538644780107
"Gemma","Update negative",65,6,-1.02177500724792,0.519864014072844,0.519864014072844
"Gemma","Update negative",65,7,0.719814658164978,0.57150516767804,0.57150516767804
"Gemma","Update negative",65,8,2.67333626747131,0.629430470922959,0.629430470922959
"Gemma","Update negative",65,9,-0.167836427688599,0.54518477373983,0.54518477373983
"Gemma","Update negative",65,10,1.25605118274689,0.587405510499658,0.587405510499658
"Gemma","Update negative",65,11,-0.121760129928589,0.546551015867604,0.546551015867604
"Gemma","Update negative",65,12,-1.16790103912354,0.515531123836028,0.515531123836028
"Gemma","Update negative",65,13,-0.243644118309021,0.542936944257644,0.542936944257644
"Gemma","Update negative",65,14,-2.43334102630615,0.478008633863764,0.478008633863764
"Gemma","Update negative",65,15,2.29021954536438,0.618070395764065,0.618070395764065
"Gemma","Update negative",65,16,-0.754154562950134,0.527799424316908,0.527799424316908
"Gemma","Update negative",65,17,-5.53786993026733,0.385953968413494,0.385953968413494
"Gemma","Update negative",65,18,-8.0725736618042,0.310795607438191,0.310795607438191
"Gemma","Update negative",65,19,-16.8277168273926,0.0511904306111667,0.0511904306111667
"Gemma","Update negative",65,20,-21.0098419189453,-0.0728168304205632,-0.0728168304205632
"Gemma","Update negative",65,21,-34.6056098937988,-0.475954926789299,-0.475954926789299
"Gemma","Update negative",65,22,-49.1246147155762,-0.90646859661992,-0.90646859661992
"Gemma","Update negative",65,23,-64.5065612792969,-1.36256998549426,-1.36256998549426
"Gemma","Update negative",65,24,-98.5884094238281,-2.37315588304174,-2.37315588304174
"Gemma","Update negative",65,25,-0.404994070529938,0.538152638383358,0.538152638383358
"Gemma","Update negative",66,0,6.91054201126099,0.860140868517874,0.860140868517874
"Gemma","Update negative",66,1,9.085618019104,1.04079599550409,1.04079599550409
"Gemma","Update negative",66,2,-0.658248782157898,0.231500371824076,0.231500371824076
"Gemma","Update negative",66,3,2.98537945747375,0.534128932825026,0.534128932825026
"Gemma","Update negative",66,4,1.23400509357452,0.388665161917827,0.388665161917827
"Gemma","Update negative",66,5,1.63264226913452,0.421774740301543,0.421774740301543
"Gemma","Update negative",66,6,0.329291939735413,0.313522468465479,0.313522468465479
"Gemma","Update negative",66,7,1.10088682174683,0.377608767467931,0.377608767467931
"Gemma","Update negative",66,8,0.492763519287109,0.327099915348283,0.327099915348283
"Gemma","Update negative",66,9,-3.76834964752197,-0.0268150455435545,-0.0268150455435545
"Gemma","Update negative",66,10,-5.88647556304932,-0.202740072927704,-0.202740072927704
"Gemma","Update negative",66,11,-4.58862781524658,-0.0949448286039935,-0.0949448286039935
"Gemma","Update negative",66,12,-10.0760917663574,-0.550716715814182,-0.550716715814182
"Gemma","Update negative",66,13,-9.31062698364258,-0.487139564015261,-0.487139564015261
"Gemma","Update negative",66,14,-3.99624633789062,-0.0457434440867923,-0.0457434440867923
"Gemma","Update negative",66,15,-7.42370319366455,-0.330417474459485,-0.330417474459485
"Gemma","Update negative",66,16,-5.03303050994873,-0.131855550323576,-0.131855550323576
"Gemma","Update negative",66,17,-4.59457206726074,-0.0954385399035453,-0.0954385399035453
"Gemma","Update negative",66,18,-7.90965414047241,-0.370779066278846,-0.370779066278846
"Gemma","Update negative",66,19,-20.9597702026367,-1.45468159009599,-1.45468159009599
"Gemma","Update negative",66,20,-5.31952810287476,-0.155651159692934,-0.155651159692934
"Gemma","Update negative",66,21,0.208925724029541,0.303525220596997,0.303525220596997
"Gemma","Update negative",66,22,-11.6707954406738,-0.683167900853326,-0.683167900853326
"Gemma","Update negative",66,23,20.6481895446777,2.00114764285236,2.00114764285236
"Gemma","Update negative",66,24,35.3112640380859,3.21901753570357,2.5
"Gemma","Update negative",66,25,-0.48322582244873,0.246037240833596,0.246037240833596
"Gemma","Update negative",67,0,13.533727645874,0.613451859711253,0.613451859711253
"Gemma","Update negative",67,1,6.14183521270752,0.218533231445273,0.218533231445273
"Gemma","Update negative",67,2,2.88028836250305,0.0442821016089306,0.0442821016089306
"Gemma","Update negative",67,3,4.46138858795166,0.128753830307736,0.128753830307736
"Gemma","Update negative",67,4,3.59419560432434,0.0824232503334715,0.0824232503334715
"Gemma","Update negative",67,5,5.42749214172363,0.180368798148262,0.180368798148262
"Gemma","Update negative",67,6,1.68696212768555,-0.0194724462269415,-0.0194724462269415
"Gemma","Update negative",67,7,0.670113682746887,-0.073798506388175,-0.073798506388175
"Gemma","Update negative",67,8,0.1743985414505,-0.100282542158645,-0.100282542158645
"Gemma","Update negative",67,9,-1.15027523040771,-0.171054452547236,-0.171054452547236
"Gemma","Update negative",67,10,-1.57100868225098,-0.193532522834357,-0.193532522834357
"Gemma","Update negative",67,11,-1.45139026641846,-0.187141799332487,-0.187141799332487
"Gemma","Update negative",67,12,-4.26858949661255,-0.337653250303863,-0.337653250303863
"Gemma","Update negative",67,13,2.61002779006958,0.0298431828198913,0.0298431828198913
"Gemma","Update negative",67,14,-10.9342441558838,-0.693771959867725,-0.693771959867725
"Gemma","Update negative",67,15,-14.6002330780029,-0.889630778086672,-0.889630778086672
"Gemma","Update negative",67,16,-10.990478515625,-0.696776332078388,-0.696776332078388
"Gemma","Update negative",67,17,-7.34208631515503,-0.501857634841788,-0.501857634841788
"Gemma","Update negative",67,18,-16.1638717651367,-0.973169608096671,-0.973169608096671
"Gemma","Update negative",67,19,-17.2756462097168,-1.03256717679298,-1.03256717679298
"Gemma","Update negative",67,20,-9.04503917694092,-0.5928394523207,-0.5928394523207
"Gemma","Update negative",67,21,11.414888381958,0.500250930018698,0.500250930018698
"Gemma","Update negative",67,22,20.0301971435547,0.960531696950821,0.960531696950821
"Gemma","Update negative",67,23,45.1277465820312,2.30139127880961,2.30139127880961
"Gemma","Update negative",67,24,66.3819351196289,3.43691578191428,2.5
"Gemma","Update negative",67,25,-2.34004974365234,-0.234619246402754,-0.234619246402754
"Gemma","Update negative",68,0,-0.657682240009308,0.00582899086667743,0.00582899086667743
"Gemma","Update negative",68,1,-2.54483962059021,-0.206122697543329,-0.206122697543329
"Gemma","Update negative",68,2,-1.27371716499329,-0.0633595377708726,-0.0633595377708726
"Gemma","Update negative",68,3,0.33489316701889,0.117307787261029,0.117307787261029
"Gemma","Update negative",68,4,-0.83601188659668,-0.0141996882867901,-0.0141996882867901
"Gemma","Update negative",68,5,-1.90467214584351,-0.134223777753201,-0.134223777753201
"Gemma","Update negative",68,6,0.715994358062744,0.160110280433032,0.160110280433032
"Gemma","Update negative",68,7,-0.412513971328735,0.0333644942783801,0.0333644942783801
"Gemma","Update negative",68,8,0.441689521074295,0.129302371173849,0.129302371173849
"Gemma","Update negative",68,9,0.982273876667023,0.190016844738658,0.190016844738658
"Gemma","Update negative",68,10,1.9448504447937,0.298126391370936,0.298126391370936
"Gemma","Update negative",68,11,3.42885708808899,0.464799143148152,0.464799143148152
"Gemma","Update negative",68,12,0.868106782436371,0.177194433300137,0.177194433300137
"Gemma","Update negative",68,13,0.841019153594971,0.174152149319459,0.174152149319459
"Gemma","Update negative",68,14,-1.72498428821564,-0.114042554288266,-0.114042554288266
"Gemma","Update negative",68,15,-2.49478340148926,-0.200500749812291,-0.200500749812291
"Gemma","Update negative",68,16,3.93216419219971,0.521326908984079,0.521326908984079
"Gemma","Update negative",68,17,5.40205574035645,0.686414356706917,0.686414356706917
"Gemma","Update negative",68,18,6.02335691452026,0.756194351862703,0.756194351862703
"Gemma","Update negative",68,19,1.99829685688019,0.304129100735696,0.304129100735696
"Gemma","Update negative",68,20,10.9536895751953,1.30993318817078,1.30993318817078
"Gemma","Update negative",68,21,10.7124814987183,1.28284246452817,1.28284246452817
"Gemma","Update negative",68,22,10.9777212142944,1.31263224577707,1.31263224577707
"Gemma","Update negative",68,23,3.96936702728271,0.525505258808329,0.525505258808329
"Gemma","Update negative",68,24,-7.76761531829834,-0.7927065928278,-0.7927065928278
"Gemma","Update negative",68,25,-1.32139432430267,-0.0687142869392259,-0.0687142869392259
"Gemma","Update negative",69,0,-3.9137282371521,-0.222191326978238,-0.222191326978238
"Gemma","Update negative",69,1,-2.63072633743286,-0.110288230548321,-0.110288230548321
"Gemma","Update negative",69,2,1.60555982589722,0.259199561436703,0.259199561436703
"Gemma","Update negative",69,3,2.32533097267151,0.321977816139663,0.321977816139663
"Gemma","Update negative",69,4,2.50859022140503,0.337961640783406,0.337961640783406
"Gemma","Update negative",69,5,2.72753167152405,0.357057657874679,0.357057657874679
"Gemma","Update negative",69,6,2.6251208782196,0.348125414764892,0.348125414764892
"Gemma","Update negative",69,7,2.3368239402771,0.322980229824721,0.322980229824721
"Gemma","Update negative",69,8,1.94583356380463,0.28887814953073,0.28887814953073
"Gemma","Update negative",69,9,3.01151156425476,0.381826311239383,0.381826311239383
"Gemma","Update negative",69,10,5.65484476089478,0.612377154277683,0.612377154277683
"Gemma","Update negative",69,11,5.71434688568115,0.617566914331204,0.617566914331204
"Gemma","Update negative",69,12,5.22028970718384,0.574475374015187,0.574475374015187
"Gemma","Update negative",69,13,5.76199436187744,0.621722714977019,0.621722714977019
"Gemma","Update negative",69,14,6.84146881103516,0.715874199401292,0.715874199401292
"Gemma","Update negative",69,15,4.74040794372559,0.532620209760965,0.532620209760965
"Gemma","Update negative",69,16,6.80919694900513,0.713059455877132,0.713059455877132
"Gemma","Update negative",69,17,6.83903360366821,0.715661801239707,0.715661801239707
"Gemma","Update negative",69,18,-0.223492860794067,0.0996700555029979,0.0996700555029979
"Gemma","Update negative",69,19,-1.46196794509888,-0.00834942351362655,-0.00834942351362655
"Gemma","Update negative",69,20,0.267341613769531,0.142480512408976,0.142480512408976
"Gemma","Update negative",69,21,-1.80464839935303,-0.0382379247897679,-0.0382379247897679
"Gemma","Update negative",69,22,-1.76576137542725,-0.0348462085427448,-0.0348462085427448
"Gemma","Update negative",69,23,-6.32037687301636,-0.432098603367293,-0.432098603367293
"Gemma","Update negative",69,24,-8.25383567810059,-0.600734384152933,-0.600734384152933
"Gemma","Update negative",69,25,1.38437724113464,0.239908073156973,0.239908073156973
"Gemma","Update negative",70,0,4.98368406295776,0.43649295627723,0.43649295627723
"Gemma","Update negative",70,1,5.45669221878052,0.49708529356755,0.49708529356755
"Gemma","Update negative",70,2,3.04522037506104,0.188175788473283,0.188175788473283
"Gemma","Update negative",70,3,3.06582927703857,0.190815788491113,0.190815788491113
"Gemma","Update negative",70,4,2.9199366569519,0.172126946162204,0.172126946162204
