prompt_id,graph_id,condition,mechanism,model,cutoff_layer,n_observed_layers,feature_set,observed_final_margin,predicted_final_margin,predicted_boundary_probability
g018_direct_conflict,18,direct_conflict,competition,gemma,21,4,ordered_R_history,0.3359375,0.8946308782429466,0.7690678987741021
g018_closure_update,18,closure_update,closure,gemma,21,4,ordered_R_history,0.8515625,0.6613990248929484,0.8597474193479462
g018_closure_override,18,closure_override,closure,gemma,21,4,ordered_R_history,-2.765625,-2.2333744631439463,0.00021436725681861718
g018_exception_override,18,exception_override,closure,gemma,21,4,ordered_R_history,-2.609375,-1.9193741968090623,0.001291929678370036
g022_clean,22,clean,stable,gemma,21,4,ordered_R_history,1.2734375,0.7904134276750252,0.6366005447805336
g022_redundant,22,redundant,stable,gemma,21,4,ordered_R_history,0.59375,0.04444024070563146,0.1537357532696975
g022_irrelevant,22,irrelevant,stable,gemma,21,4,ordered_R_history,2.2421875,1.612416314806031,0.9317745089776478
g022_paraphrase,22,paraphrase,stable,gemma,21,4,ordered_R_history,2.296875,0.6959238121318886,0.15591320545433682
g022_weak_distractor,22,weak_distractor,competition,gemma,21,4,ordered_R_history,1.9765625,1.4774388609786646,0.8033362147746539
g022_competition_balanced,22,competition_balanced,competition,gemma,21,4,ordered_R_history,2.6875,2.6989658823965996,0.9983937349136869
g022_direct_conflict,22,direct_conflict,competition,gemma,21,4,ordered_R_history,0.828125,0.997338612734014,0.6929713895624099
g022_closure_update,22,closure_update,closure,gemma,21,4,ordered_R_history,2.0234375,0.8577415093306209,0.6199878206185996
g022_closure_override,22,closure_override,closure,gemma,21,4,ordered_R_history,-1.484375,-1.2508958063590438,0.013247979391272815
g022_exception_override,22,exception_override,closure,gemma,21,4,ordered_R_history,-0.9140625,-0.8201501449939701,0.0422510033282651
g026_clean,26,clean,stable,gemma,21,4,ordered_R_history,0.4296875,1.8610968981491567,0.9870364539269066
g026_redundant,26,redundant,stable,gemma,21,4,ordered_R_history,0.40625,1.8667312582991187,0.9867665190702788
g026_irrelevant,26,irrelevant,stable,gemma,21,4,ordered_R_history,1.6328125,2.7533942013056008,0.9993681244739888
g026_paraphrase,26,paraphrase,stable,gemma,21,4,ordered_R_history,-0.6484375,1.0299646326873317,0.6309817525816062
g026_weak_distractor,26,weak_distractor,competition,gemma,21,4,ordered_R_history,2.03125,2.9630637849881483,0.9984686587371743
g026_competition_balanced,26,competition_balanced,competition,gemma,21,4,ordered_R_history,0.7578125,1.8032371610445521,0.9279170584484511
g026_direct_conflict,26,direct_conflict,competition,gemma,21,4,ordered_R_history,0.078125,1.7572946375809246,0.94129045533584
g026_closure_update,26,closure_update,closure,gemma,21,4,ordered_R_history,-0.1875,1.2859688698960727,0.8829158961780053
g026_closure_override,26,closure_override,closure,gemma,21,4,ordered_R_history,-2.7578125,-1.0496773404418591,0.0017242592348329269
g026_exception_override,26,exception_override,closure,gemma,21,4,ordered_R_history,-1.8203125,-0.23831748346561765,0.04436704739114281
g030_clean,30,clean,stable,gemma,21,4,ordered_R_history,2.5,1.4112892381604847,0.91750280744266
g030_redundant,30,redundant,stable,gemma,21,4,ordered_R_history,2.2265625,1.1940995025936192,0.8753325272271466
g030_irrelevant,30,irrelevant,stable,gemma,21,4,ordered_R_history,3.0078125,2.024218027096353,0.976222607043652
g030_paraphrase,30,paraphrase,stable,gemma,21,4,ordered_R_history,1.4765625,1.21282437670218,0.9489738978239209
g030_weak_distractor,30,weak_distractor,competition,gemma,21,4,ordered_R_history,2.0390625,1.9670605290218481,0.9923000980266873
g030_competition_balanced,30,competition_balanced,competition,gemma,21,4,ordered_R_history,1.734375,1.6947940949982918,0.9871598222015556
g030_direct_conflict,30,direct_conflict,competition,gemma,21,4,ordered_R_history,1.1640625,1.5536460833442483,0.9849571365430254
g030_closure_update,30,closure_update,closure,gemma,21,4,ordered_R_history,1.0390625,0.5795372891426448,0.8121713977354121
g030_closure_override,30,closure_override,closure,gemma,21,4,ordered_R_history,-2.5,-2.0090925121255885,0.0004984279903574991
g030_exception_override,30,exception_override,closure,gemma,21,4,ordered_R_history,-2.4140625,-1.554874624016358,0.004243427594090728
g031_clean,31,clean,stable,gemma,21,4,ordered_R_history,3.1640625,1.6681171760682594,0.9875738890418068
g031_redundant,31,redundant,stable,gemma,21,4,ordered_R_history,2.6015625,1.0472807398875426,0.8822066156817854
g031_irrelevant,31,irrelevant,stable,gemma,21,4,ordered_R_history,3.7265625,2.436223026415924,0.9989387921354527
g031_paraphrase,31,paraphrase,stable,gemma,21,4,ordered_R_history,2.0625,0.6217512515224017,0.8383013721223638
g031_weak_distractor,31,weak_distractor,competition,gemma,21,4,ordered_R_history,3.4453125,2.379763280144331,0.9986386894502834
g031_competition_balanced,31,competition_balanced,competition,gemma,21,4,ordered_R_history,2.953125,1.3150993332284462,0.9676716468730405
g031_direct_conflict,31,direct_conflict,competition,gemma,21,4,ordered_R_history,2.6796875,1.4427255772360021,0.9728408829898315
g031_closure_update,31,closure_update,closure,gemma,21,4,ordered_R_history,2.203125,0.6980318925553267,0.8713820948982725
g031_closure_override,31,closure_override,closure,gemma,21,4,ordered_R_history,-1.453125,-2.556105386139124,0.0002538991539143067
g031_exception_override,31,exception_override,closure,gemma,21,4,ordered_R_history,-2.328125,-2.4907069177719903,0.0005908436382056638
g033_clean,33,clean,stable,gemma,21,4,ordered_R_history,1.859375,1.355743963920604,0.8156011844280525
g033_redundant,33,redundant,stable,gemma,21,4,ordered_R_history,1.6875,1.4560486207321897,0.9321586202209625
g033_irrelevant,33,irrelevant,stable,gemma,21,4,ordered_R_history,2.703125,1.8406343548933597,0.961924436026761
g033_paraphrase,33,paraphrase,stable,gemma,21,4,ordered_R_history,0.828125,1.3111117487163693,0.8087751361806235
g033_weak_distractor,33,weak_distractor,competition,gemma,21,4,ordered_R_history,2.890625,1.9829620707350382,0.9635383435549472
g033_competition_balanced,33,competition_balanced,competition,gemma,21,4,ordered_R_history,1.9453125,1.1281673303127484,0.5353602005555159
g033_direct_conflict,33,direct_conflict,competition,gemma,21,4,ordered_R_history,1.65625,1.3014125108702235,0.6910054803700701
g033_closure_update,33,closure_update,closure,gemma,21,4,ordered_R_history,2.75,1.4628313422180619,0.9087377637749747
g033_closure_override,33,closure_override,closure,gemma,21,4,ordered_R_history,-1.15625,-0.23130257775172858,0.04796099403971308
g033_exception_override,33,exception_override,closure,gemma,21,4,ordered_R_history,-0.3125,0.3062125136015197,0.16250875877330923
g039_clean,39,clean,stable,gemma,21,4,ordered_R_history,1.2734375,1.1513615000711948,0.6234713493408127
g039_redundant,39,redundant,stable,gemma,21,4,ordered_R_history,1.3359375,1.3636375315024882,0.8805533133923253
g039_irrelevant,39,irrelevant,stable,gemma,21,4,ordered_R_history,2.6171875,1.8899672759858908,0.946539057302752
g039_paraphrase,39,paraphrase,stable,gemma,21,4,ordered_R_history,0.71875,1.447836501830713,0.8854522769897989
g039_weak_distractor,39,weak_distractor,competition,gemma,21,4,ordered_R_history,3.15625,2.1405295547762027,0.9725247098497474
g039_competition_balanced,39,competition_balanced,competition,gemma,21,4,ordered_R_history,2.171875,1.3672735146348387,0.6671838080381611
g039_direct_conflict,39,direct_conflict,competition,gemma,21,4,ordered_R_history,1.671875,1.3958699134090642,0.6071961351438521
g039_closure_update,39,closure_update,closure,gemma,21,4,ordered_R_history,2.1875,1.3385199663469989,0.867946100761565
g039_closure_override,39,closure_override,closure,gemma,21,4,ordered_R_history,-1.6328125,-0.40784895157700296,0.04746691565693125
g039_exception_override,39,exception_override,closure,gemma,21,4,ordered_R_history,-1.1015625,0.18966892819167525,0.18577813263938955
g040_clean,40,clean,stable,gemma,21,4,ordered_R_history,1.921875,1.3697938061446346,0.9615313640112986
g040_redundant,40,redundant,stable,gemma,21,4,ordered_R_history,0.90625,0.3361448884135474,0.4273935963717159
g040_irrelevant,40,irrelevant,stable,gemma,21,4,ordered_R_history,2.671875,2.026775964967609,0.9912747929932487
g040_paraphrase,40,paraphrase,stable,gemma,21,4,ordered_R_history,1.8359375,0.7471424242269558,0.2956550962830134
g040_weak_distractor,40,weak_distractor,competition,gemma,21,4,ordered_R_history,2.734375,2.0579279952460365,0.9609808350917161
g040_competition_balanced,40,competition_balanced,competition,gemma,21,4,ordered_R_history,3.640625,3.395690214999277,0.9996638317510896
g040_direct_conflict,40,direct_conflict,competition,gemma,21,4,ordered_R_history,1.65625,1.8179807433291064,0.9377884767702954
g040_closure_update,40,closure_update,closure,gemma,21,4,ordered_R_history,2.015625,0.9648806126601455,0.8146285723140226
g040_closure_override,40,closure_override,closure,gemma,21,4,ordered_R_history,-1.375,-1.2207361386204538,0.015201300925890428
g040_exception_override,40,exception_override,closure,gemma,21,4,ordered_R_history,-0.5703125,-0.7121666994240641,0.061295431827819824
g042_clean,42,clean,stable,gemma,21,4,ordered_R_history,2.5390625,1.4042819712675934,0.907945734317862
g042_redundant,42,redundant,stable,gemma,21,4,ordered_R_history,2.4140625,1.3224401207924794,0.9099020583374314
g042_irrelevant,42,irrelevant,stable,gemma,21,4,ordered_R_history,3.046875,2.131726626057871,0.9852835084775983
g042_paraphrase,42,paraphrase,stable,gemma,21,4,ordered_R_history,1.71875,1.4650346970028,0.973836192403996
g042_weak_distractor,42,weak_distractor,competition,gemma,21,4,ordered_R_history,2.2734375,2.0412053542051876,0.9903393127404911
g042_competition_balanced,42,competition_balanced,competition,gemma,21,4,ordered_R_history,1.9765625,1.9307063487372846,0.9934058191095089
g042_direct_conflict,42,direct_conflict,competition,gemma,21,4,ordered_R_history,1.375,1.7566044209977107,0.9922509010121096
g042_closure_update,42,closure_update,closure,gemma,21,4,ordered_R_history,1.1640625,0.8677182893125441,0.8882874979802655
g042_closure_override,42,closure_override,closure,gemma,21,4,ordered_R_history,-2.3671875,-2.1589119922782953,0.00038796072343220603
g042_exception_override,42,exception_override,closure,gemma,21,4,ordered_R_history,-2.453125,-1.6004671349161836,0.0046496730454731565
g045_clean,45,clean,stable,gemma,21,4,ordered_R_history,2.1328125,1.5223141903774389,0.9013683213935648
g045_redundant,45,redundant,stable,gemma,21,4,ordered_R_history,2.109375,1.555098127331501,0.9574971434285354
g045_irrelevant,45,irrelevant,stable,gemma,21,4,ordered_R_history,2.9453125,2.009014354531466,0.9760804717788265
g045_paraphrase,45,paraphrase,stable,gemma,21,4,ordered_R_history,0.9453125,1.2085457024522184,0.7696486609949058
g045_weak_distractor,45,weak_distractor,competition,gemma,21,4,ordered_R_history,3.421875,2.248995263915048,0.9839539295842744
g045_competition_balanced,45,competition_balanced,competition,gemma,21,4,ordered_R_history,2.6015625,1.3919379597603543,0.7591949823214766
g045_direct_conflict,45,direct_conflict,competition,gemma,21,4,ordered_R_history,2.421875,1.5995235641306698,0.8251913692098527
g045_closure_update,45,closure_update,closure,gemma,21,4,ordered_R_history,2.953125,1.4622901517145777,0.9041967069158181
g045_closure_override,45,closure_override,closure,gemma,21,4,ordered_R_history,-0.6875,-0.15671695410240338,0.045271767396703126
g045_exception_override,45,exception_override,closure,gemma,21,4,ordered_R_history,-0.1015625,0.3810026678000058,0.21044692704526746
g053_clean,53,clean,stable,gemma,21,4,ordered_R_history,1.671875,1.7055778216887383,0.9899491256869577
g053_redundant,53,redundant,stable,gemma,21,4,ordered_R_history,1.421875,1.8525951883836695,0.9975728452164319
g053_irrelevant,53,irrelevant,stable,gemma,21,4,ordered_R_history,2.546875,2.735305201487538,0.9993265065003185
g053_paraphrase,53,paraphrase,stable,gemma,21,4,ordered_R_history,3.0,2.044681930923497,0.9955741199166979
g053_weak_distractor,53,weak_distractor,competition,gemma,21,4,ordered_R_history,2.453125,3.4717778258385033,0.9999288357166306
g053_competition_balanced,53,competition_balanced,competition,gemma,21,4,ordered_R_history,1.46875,1.6315026616348944,0.976154273009559
g053_direct_conflict,53,direct_conflict,competition,gemma,21,4,ordered_R_history,0.7578125,1.479866995474298,0.9648392163114062
g053_closure_update,53,closure_update,closure,gemma,21,4,ordered_R_history,1.734375,1.4212450818339297,0.983580014852172
g053_closure_override,53,closure_override,closure,gemma,21,4,ordered_R_history,-0.8046875,-0.512479626035099,0.02784455668053141
g053_exception_override,53,exception_override,closure,gemma,21,4,ordered_R_history,-0.8125,-0.20450980600253676,0.16229105707910932
g064_clean,64,clean,stable,gemma,21,4,ordered_R_history,1.984375,1.2439037024895305,0.799412323464975
g064_redundant,64,redundant,stable,gemma,21,4,ordered_R_history,0.9296875,0.7135290765575244,0.6679591025196672
g064_irrelevant,64,irrelevant,stable,gemma,21,4,ordered_R_history,2.078125,1.4022828216148933,0.8940598865135908
g064_paraphrase,64,paraphrase,stable,gemma,21,4,ordered_R_history,1.3203125,0.6600258842411026,0.47101030601060545
g064_weak_distractor,64,weak_distractor,competition,gemma,21,4,ordered_R_history,1.7421875,1.5710325655858326,0.9530444189336832
g064_competition_balanced,64,competition_balanced,competition,gemma,21,4,ordered_R_history,2.3203125,2.349944832603522,0.9913477588092281
g064_direct_conflict,64,direct_conflict,competition,gemma,21,4,ordered_R_history,1.25,1.3846747294549513,0.8015950318992336
g064_closure_update,64,closure_update,closure,gemma,21,4,ordered_R_history,1.625,0.7950523870319373,0.70869449399909
g064_closure_override,64,closure_override,closure,gemma,21,4,ordered_R_history,-0.7109375,-1.0058756579983719,0.025177447281238746
g064_exception_override,64,exception_override,closure,gemma,21,4,ordered_R_history,-1.3125,-0.5126204013445268,0.14043093274635102
g067_clean,67,clean,stable,gemma,21,4,ordered_R_history,3.015625,1.9964206763192027,0.9936033214553815
g067_redundant,67,redundant,stable,gemma,21,4,ordered_R_history,2.6484375,0.9905711086150397,0.8256110019348131
g067_irrelevant,67,irrelevant,stable,gemma,21,4,ordered_R_history,3.90625,3.055000907167396,0.9998507299788554
g067_paraphrase,67,paraphrase,stable,gemma,21,4,ordered_R_history,1.7109375,0.5165390721672709,0.7687405396918665
g067_weak_distractor,67,weak_distractor,competition,gemma,21,4,ordered_R_history,4.0390625,3.307806657903744,0.9999210350446022
g067_competition_balanced,67,competition_balanced,competition,gemma,21,4,ordered_R_history,3.7578125,2.334573193145907,0.9988748745141832
g067_direct_conflict,67,direct_conflict,competition,gemma,21,4,ordered_R_history,3.125,2.326957002253837,0.9984698395746661
g067_closure_update,67,closure_update,closure,gemma,21,4,ordered_R_history,1.6796875,0.31144265744557753,0.6318904156648453
g067_closure_override,67,closure_override,closure,gemma,21,4,ordered_R_history,-1.6953125,-2.578488185070825,0.00014188014561303011
g067_exception_override,67,exception_override,closure,gemma,21,4,ordered_R_history,-2.4609375,-2.5527032768677707,0.0003716885831888554
g068_clean,68,clean,stable,gemma,21,4,ordered_R_history,1.7265625,2.2642609205008766,0.9961445994019931
g068_redundant,68,redundant,stable,gemma,21,4,ordered_R_history,2.0859375,2.545996040487334,0.9989504336156907
g068_irrelevant,68,irrelevant,stable,gemma,21,4,ordered_R_history,3.1875,3.2364701844542814,0.9998121384670798
g068_paraphrase,68,paraphrase,stable,gemma,21,4,ordered_R_history,0.046875,1.0476235811937644,0.6808746807998932
g068_weak_distractor,68,weak_distractor,competition,gemma,21,4,ordered_R_history,3.2265625,3.429677686048987,0.9996912598878073
g068_competition_balanced,68,competition_balanced,competition,gemma,21,4,ordered_R_history,2.03125,2.5531727729740195,0.9952162730035586
g068_direct_conflict,68,direct_conflict,competition,gemma,21,4,ordered_R_history,1.4921875,2.5043157019308797,0.9958250416144262
g068_closure_update,68,closure_update,closure,gemma,21,4,ordered_R_history,0.8203125,1.6103879027882757,0.9668020711107709
