task,model,horizon,null_index,balanced_accuracy
arithmetic_mixed,qwen,0.75,41,0.7862946803826603
arithmetic_mixed,qwen,0.75,42,0.75389264699996
arithmetic_mixed,qwen,0.75,43,0.759296321498619
arithmetic_mixed,qwen,0.75,44,0.7719649361565865
arithmetic_mixed,qwen,0.75,45,0.7532722251130769
arithmetic_mixed,qwen,0.75,46,0.7676019693391507
arithmetic_mixed,qwen,0.75,47,0.7636592883160549
arithmetic_mixed,qwen,0.75,48,0.7626185806348318
arithmetic_mixed,qwen,0.75,49,0.7619981587479485
arithmetic_mixed,qwen,0.75,50,0.769263098907257
arithmetic_mixed,qwen,0.75,51,0.7696833847015971
arithmetic_mixed,qwen,0.75,52,0.759296321498619
arithmetic_mixed,qwen,0.75,53,0.7819317135652244
arithmetic_mixed,qwen,0.75,54,0.7769483248609055
arithmetic_mixed,qwen,0.75,55,0.7719649361565865
arithmetic_mixed,qwen,0.75,56,0.7665612616579274
arithmetic_mixed,qwen,0.75,57,0.7759076171796822
arithmetic_mixed,qwen,0.75,58,0.7769483248609055
arithmetic_mixed,qwen,0.75,59,0.743925869591322
arithmetic_mixed,qwen,0.75,60,0.7736260657246927
arithmetic_mixed,qwen,0.75,61,0.7682223912260338
arithmetic_mixed,qwen,0.75,62,0.7873353880638835
arithmetic_mixed,qwen,0.75,63,0.764279710202938
arithmetic_mixed,qwen,0.75,64,0.7565944842492895
arithmetic_mixed,qwen,0.75,65,0.7709242284753632
arithmetic_mixed,qwen,0.75,66,0.769263098907257
arithmetic_mixed,qwen,0.75,67,0.7769483248609055
arithmetic_mixed,qwen,0.75,68,0.743925869591322
arithmetic_mixed,qwen,0.75,69,0.7779890325421286
arithmetic_mixed,qwen,0.75,70,0.7516110955449706
arithmetic_mixed,qwen,0.75,71,0.7653204178841613
arithmetic_mixed,qwen,0.75,72,0.7505703878637473
arithmetic_mixed,qwen,0.75,73,0.7632390025217148
arithmetic_mixed,qwen,0.75,74,0.7570147700436296
arithmetic_mixed,qwen,0.75,75,0.7626185806348318
arithmetic_mixed,qwen,0.75,76,0.7835928431333307
arithmetic_mixed,qwen,0.75,77,0.7565944842492895
arithmetic_mixed,qwen,0.75,78,0.7505703878637473
arithmetic_mixed,qwen,0.75,79,0.7659408397710443
arithmetic_mixed,qwen,0.75,80,0.7719649361565865
