shuffle_id,alignment_mean,alignment_positive_fraction,path_length,endpoint_distance,detour_ratio,curvature_mean,state_type,init_seed
43.0,0.046553581953048706,0.5555555555555555,8.631279945373535,0.8299576640129089,10.404598236083984,2.1639254093170166,random_initialization,1701
44.0,0.040304847061634064,0.5185185185185184,8.623051643371582,0.8299576640129089,10.394634246826172,2.0356128215789795,random_initialization,1701
45.0,0.04363824799656868,0.5555555555555555,8.552592277526855,0.8299576640129089,10.309463500976562,1.9879354238510132,random_initialization,1701
46.0,0.05334596335887909,0.5555555555555555,7.7928314208984375,0.8299576640129089,9.393973350524902,2.0281405448913574,random_initialization,1701
47.0,0.05789678171277046,0.5925925925925926,9.105233192443848,0.8299576640129089,10.976359367370605,2.201916456222534,random_initialization,1701
48.0,0.03197328373789787,0.48148148148148157,7.999824523925781,0.8299576640129089,9.643531799316406,1.942628026008606,random_initialization,1701
49.0,0.03619317710399628,0.5185185185185184,8.215702056884766,0.8299576640129089,9.903763771057129,2.153897285461426,random_initialization,1701
0.0,0.04131801798939705,0.5185185185185184,9.166865348815918,0.8348991274833679,10.983586311340332,2.118882179260254,random_initialization,1702
1.0,0.05557936429977417,0.5555555555555555,8.131744384765625,0.8348991274833679,9.743770599365234,1.9421545267105103,random_initialization,1702
2.0,0.05004575848579407,0.5555555555555555,7.470130920410156,0.8348991274833679,8.95087718963623,2.0678975582122803,random_initialization,1702
3.0,0.05000853165984154,0.5925925925925926,8.488306045532227,0.8348991274833679,10.170687675476074,2.0539681911468506,random_initialization,1702
4.0,0.03595824912190437,0.5185185185185184,6.9134392738342285,0.8348991274833679,8.283549308776855,1.9046319723129272,random_initialization,1702
5.0,0.03763625770807266,0.5185185185185184,7.593924045562744,0.8348991274833679,9.098518371582031,2.0157625675201416,random_initialization,1702
6.0,0.08144602179527283,0.6666666666666666,8.262043952941895,0.8348991274833679,9.899253845214844,1.9906142950057983,random_initialization,1702
7.0,0.06242576614022255,0.5925925925925926,8.909117698669434,0.8348991274833679,10.67516803741455,2.1045987606048584,random_initialization,1702
8.0,0.03256643936038017,0.48148148148148157,9.074504852294922,0.8348991274833679,10.872997283935547,2.10917329788208,random_initialization,1702
9.0,0.06452801823616028,0.6296296296296297,8.396334648132324,0.8348991274833679,10.060413360595703,1.995164394378662,random_initialization,1702
10.0,0.04540310427546501,0.5185185185185184,8.329546928405762,0.8348991274833679,9.980391502380371,2.011200189590454,random_initialization,1702
11.0,0.03616320714354515,0.5185185185185184,8.412318229675293,0.8348991274833679,10.079063415527344,2.1595773696899414,random_initialization,1702
12.0,0.028487836942076683,0.48148148148148157,9.333220481872559,0.8348991274833679,11.182787895202637,2.202634811401367,random_initialization,1702
13.0,0.04832643270492554,0.5555555555555555,10.00698471069336,0.8348991274833679,11.9901123046875,2.2886440753936768,random_initialization,1702
14.0,0.055780231952667236,0.5925925925925926,8.221087455749512,0.8348991274833679,9.85083293914795,2.1003382205963135,random_initialization,1702
15.0,0.028629576787352562,0.4444444444444446,7.217884063720703,0.8348991274833679,8.648748397827148,2.1145949363708496,random_initialization,1702
16.0,0.025515088811516762,0.4444444444444446,8.463664054870605,0.8348991274833679,10.140935897827148,2.151949167251587,random_initialization,1702
17.0,0.03747178614139557,0.5185185185185184,9.581676483154297,0.8348991274833679,11.480572700500488,2.1244699954986572,random_initialization,1702
18.0,0.055820856243371964,0.5555555555555555,8.440106391906738,0.8348991274833679,10.112622261047363,2.0368006229400635,random_initialization,1702
19.0,0.06003529205918312,0.5925925925925926,7.711572170257568,0.8348991274833679,9.240286827087402,2.00634765625,random_initialization,1702
20.0,0.032182153314352036,0.48148148148148157,7.727944850921631,0.8348991274833679,9.259684562683105,2.1197421550750732,random_initialization,1702
