analysis,revision,null_index,final_accuracy,final_macro_f1,evidence_first_mean,evidence_final_mean,evidence_progress_mean,native_mean_prompt_spearman,shuffle_mean,shuffle_q95,shuffle_q99,real_minus_shuffle_mean,empirical_p_upper
within_checkpoint,step143000,30,0.0,0.0,-0.00048220734140643677,-0.004994878614805219,-0.004512671273398784,-0.3194352816994327,-0.035303556744380064,0.12335400448607993,0.1782372344636495,-0.2841317249550526,0.99
final_metric_transfer,step0,30,0.16981132075471697,0.041474654377880185,0.0019422012856038157,-0.0003756412992137665,-0.002317842584817583,-0.018340150415622106,-0.013639495629204034,0.03145533711571445,0.03844306636759467,-0.004700654786418072,0.59
final_metric_transfer,step143000,30,0.0,0.0,-0.00048220734140643677,-0.004994878614805219,-0.004512671273398784,-0.3194352816994327,-0.035303556744380064,0.12335400448607993,0.1782372344636495,-0.2841317249550526,0.99
within_checkpoint,step0,31,0.22641509433962265,0.2087912087912088,-0.0008240488450071541,0.04668734789407206,0.04751139673907921,-0.08417997097242379,-0.004885908831020324,0.043343449003826334,0.05516558912785326,-0.07929406214140346,1.0
within_checkpoint,step143000,31,0.24528301886792453,0.21261487050960737,0.0008031374547520185,0.0024927868959531067,0.0016896494412010881,0.06386066763425255,0.0470078806270916,0.1086027180366803,0.12894313233935875,0.016852787007160946,0.34
final_metric_transfer,step0,31,0.11320754716981132,0.08250244379276638,-0.0018240445422399746,-0.0012521774820717117,0.0005718670601682627,-0.05924264414830452,-0.006053409140887699,0.0399920833883098,0.040942076791133326,-0.05318923500741682,0.97
final_metric_transfer,step143000,31,0.24528301886792453,0.21261487050960737,0.0008031374547520185,0.0024927868959531067,0.0016896494412010881,0.06386066763425255,0.0470078806270916,0.1086027180366803,0.12894313233935875,0.016852787007160946,0.34
within_checkpoint,step0,32,0.11320754716981132,0.10532212885154062,56603.771497794645,56603.76768204793,-0.0038157467149014276,-0.11109645071909222,-0.02184798239686747,0.04071777279324448,0.04662884285525795,-0.08924846832222474,0.99
within_checkpoint,step143000,32,0.11320754716981132,0.08163265306122448,56603.773309019874,56603.775064766654,0.0017557467835132097,0.14461010687425782,0.047580968678738844,0.12611162422483177,0.13727668557857237,0.09702913819551898,0.01
final_metric_transfer,step0,32,0.18867924528301888,0.14034632034632036,56603.772852092654,56603.773908551586,0.0010564589251918497,0.0014513788098693687,0.03829560947914292,0.07365087742446232,0.07648766328011608,-0.03684423066927355,0.92
final_metric_transfer,step143000,32,0.11320754716981132,0.08163265306122448,56603.773309019874,56603.775064766654,0.0017557467835132097,0.14461010687425782,0.047580968678738844,0.12611162422483177,0.13727668557857237,0.09702913819551898,0.01
within_checkpoint,step0,33,0.20754716981132076,0.18095238095238095,0.0049878792462313675,0.03625158145701109,0.03126370221077972,-0.06333289352157277,-0.014088636730146167,0.02460746800369438,0.03721863042617755,-0.049244256791426605,0.96
within_checkpoint,step143000,33,0.3018867924528302,0.2870509607351712,0.00018503521745688806,0.004508753734049141,0.004323718516592254,0.08734661564850242,0.019467667838165267,0.069718960284998,0.09372740467080086,0.06787894781033715,0.04
final_metric_transfer,step0,33,0.1509433962264151,0.0855614973262032,0.0005606404758227741,0.0014183069839202177,0.0008576665080974437,0.08774244623301228,-0.012033516321680987,0.06639398337511543,0.08011874917535276,0.09977596255469326,0.02
final_metric_transfer,step143000,33,0.3018867924528302,0.2870509607351712,0.00018503521745688806,0.004508753734049141,0.004323718516592254,0.08734661564850242,0.019467667838165267,0.069718960284998,0.09372740467080086,0.06787894781033715,0.04
within_checkpoint,step0,34,0.20754716981132076,0.19474969474969475,0.003577767509276731,0.021192549384092776,0.017614781874816045,-0.08101332629634515,-0.032214212317128274,0.010080485552183665,0.025129964375247355,-0.04879911397921688,0.98
within_checkpoint,step143000,34,0.1320754716981132,0.14557823129251699,0.0009361693633171183,-0.0017107388888122465,-0.0026469082521293646,-0.12231165061353741,-0.04178078449090457,0.04092888243831629,0.06482385538989312,-0.08053086612263284,0.97
final_metric_transfer,step0,34,0.16981132075471697,0.046753246753246755,0.0024049357433920207,0.001623375607314641,-0.0007815601360773796,0.08391608391608389,0.06636492914365985,0.11209922153318379,0.11625280379997363,0.01755115477242404,0.3
final_metric_transfer,step143000,34,0.1320754716981132,0.14557823129251699,0.0009361693633171183,-0.0017107388888122465,-0.0026469082521293646,-0.12231165061353741,-0.04178078449090457,0.04092888243831629,0.06482385538989312,-0.08053086612263284,0.97
within_checkpoint,step0,35,0.09433962264150944,0.10216450216450215,-0.008435636909067094,-0.032882869681757965,-0.024447232772690872,-0.38118485288296616,-0.13513282981550562,-0.003377754321150546,0.02705370101596495,-0.24605202306746055,1.0
within_checkpoint,step143000,35,0.05660377358490566,0.06406926406926407,-0.0016085450758831377,-0.002177377361694465,-0.000568832285811327,-0.09816598495843779,0.03252741160116804,0.1269428684523024,0.15751682279984167,-0.13069339655960582,0.98
final_metric_transfer,step0,35,0.09433962264150944,0.046879949318973706,-0.0020244908858091386,-0.0006896968084960649,0.0013347940773130737,0.06755508642301093,0.041307653657567896,0.08361261380129306,0.09426045652460745,0.026247432765443036,0.19
final_metric_transfer,step143000,35,0.05660377358490566,0.06406926406926407,-0.0016085450758831377,-0.002177377361694465,-0.000568832285811327,-0.09816598495843779,0.03252741160116804,0.1269428684523024,0.15751682279984167,-0.13069339655960582,0.98
within_checkpoint,step0,36,0.1320754716981132,0.1288515406162465,56603.7708014161,56603.74924992259,-0.021551493525557526,-0.1775959889167437,-0.0640126026060846,-0.0008180498746536792,0.022245678849452423,-0.11358338631065909,1.0
within_checkpoint,step143000,36,0.11320754716981132,0.1117078410311493,56603.77349382579,56603.77481124185,0.001317416061920642,-0.06597176408497163,0.0383968994603643,0.09915556141971237,0.11879931389365349,-0.10436866354533593,1.0
final_metric_transfer,step0,36,0.16981132075471697,0.08241758241758242,56603.772856499025,56603.77408991306,0.0012334140256900987,-0.04802744425385934,0.020183361521268896,0.07698904868716183,0.1066605093020187,-0.06821080577512824,0.94
final_metric_transfer,step143000,36,0.11320754716981132,0.1117078410311493,56603.77349382579,56603.77481124185,0.001317416061920642,-0.06597176408497163,0.0383968994603643,0.09915556141971237,0.11879931389365349,-0.10436866354533593,1.0
within_checkpoint,step0,37,0.11320754716981132,0.10879120879120878,-9433.973562463427,-9433.991965806757,-0.01840334332502419,-0.1549017020715134,-0.08757718363207213,-0.03385670932840746,-0.015044201081936957,-0.06732451843944127,0.98
within_checkpoint,step143000,37,0.05660377358490566,0.05714285714285715,-9433.963878371938,-9433.966350736231,-0.0024723642994253915,-0.2815674891146589,-0.03992957680779293,0.07739807362448863,0.11587016756828064,-0.24163791230686596,1.0
final_metric_transfer,step0,37,0.1320754716981132,0.06147475712693103,-9433.963255475042,-9433.965029763147,-0.0017742880926897798,-0.11650613537405992,-0.06202945139480302,-0.0073756432246999334,0.010494788230637245,-0.054476683979256896,0.91
final_metric_transfer,step143000,37,0.05660377358490566,0.05714285714285715,-9433.963878371938,-9433.966350736231,-0.0024723642994253915,-0.2815674891146589,-0.03992957680779293,0.07739807362448863,0.11587016756828064,-0.24163791230686596,1.0
within_checkpoint,step0,38,0.33962264150943394,0.31037851037851033,0.0013208221890988814,0.09949060928584312,0.09816978709674427,0.11439503892334078,0.055705491383021395,0.09137089325768571,0.11114395038923337,0.05868954754031939,0.02
within_checkpoint,step143000,38,0.3018867924528302,0.2634920634920635,-0.00011408369062560634,0.0036053312502471687,0.003719414940872776,0.025069270352289195,0.01512819180057602,0.06591898667370362,0.07718960284998012,0.009941078551713176,0.42
final_metric_transfer,step0,38,0.1320754716981132,0.06972789115646258,-0.0019078905060958729,0.0003991628244730192,0.002307053330568892,0.06280511940889298,0.06660615923051601,0.11406518010291594,0.12166776619606799,-0.0038010398216230257,0.61
final_metric_transfer,step143000,38,0.3018867924528302,0.2634920634920635,-0.00011408369062560634,0.0036053312502471687,0.003719414940872776,0.025069270352289195,0.01512819180057602,0.06591898667370362,0.07718960284998012,0.009941078551713176,0.42
within_checkpoint,step0,39,0.018867924528301886,0.02197802197802198,-31446.550638599736,-31446.618247863364,-0.06760926362685205,-0.3463517614461011,-0.14775942563249594,-0.03462198179179313,-0.0289035492809079,-0.19859233581360514,1.0
within_checkpoint,step143000,39,0.018867924528301886,0.025974025974025976,-31446.541520688224,-31446.545641592867,-0.004120904634270057,-0.3274838369177992,-0.05289602716703917,0.09357435017812375,0.14686634120596384,-0.27458780975076,1.0
final_metric_transfer,step0,39,0.05660377358490566,0.017142857142857144,-31446.54291752495,-31446.54022960043,0.002687924525837492,0.1497559044728856,0.06132175428916423,0.1310858952368386,0.1528829660905132,0.08843415018372136,0.03
final_metric_transfer,step143000,39,0.018867924528301886,0.025974025974025976,-31446.541520688224,-31446.545641592867,-0.004120904634270057,-0.3274838369177992,-0.05289602716703917,0.09357435017812375,0.14686634120596384,-0.27458780975076,1.0
within_checkpoint,step0,40,0.1320754716981132,0.09863945578231292,-9433.957828660466,-9433.950007772974,0.007820887494565833,-0.04301359018340149,-0.014877632373344211,0.02016097110436731,0.02874257817654042,-0.02813595781005728,0.95
within_checkpoint,step143000,40,0.05660377358490566,0.05357142857142857,-9433.961112054243,-9433.96134110368,-0.0002290494416467123,0.002506927035228925,-0.017404550852235245,0.03720807494392399,0.05489114658925981,0.019911477887464172,0.3
final_metric_transfer,step0,40,0.1509433962264151,0.08888888888888889,-9433.961170851504,-9433.961914727246,-0.0007438757362784003,-0.010159651669085633,-0.04275370141579404,-0.0016097110436733152,0.00634648370497427,0.03259404974670841,0.11
final_metric_transfer,step143000,40,0.05660377358490566,0.05357142857142857,-9433.961112054243,-9433.96134110368,-0.0002290494416467123,0.002506927035228925,-0.017404550852235245,0.03720807494392399,0.05489114658925981,0.019911477887464172,0.3
within_checkpoint,step0,41,0.1509433962264151,0.14100185528756956,0.001196789749375459,0.021109714204117946,0.019912924454742482,-0.16651273255046842,-0.039160572608257005,0.026296345164269683,0.04372872410608259,-0.1273521599422114,1.0
within_checkpoint,step143000,41,0.22641509433962265,0.18019480519480519,0.0008004275316130555,0.001540078204631414,0.000739650673018358,-0.06478427233144213,-0.021034997021274895,0.030386594537537934,0.03852751022562337,-0.04374927531016723,0.89
final_metric_transfer,step0,41,0.16981132075471697,0.08174603174603175,0.0001479412347625516,8.195569698601122e-05,-6.598553777654047e-05,0.08761050270484233,0.01966091846023235,0.0879007784668162,0.11240269164797465,0.06794958424460998,0.07
final_metric_transfer,step143000,41,0.22641509433962265,0.18019480519480519,0.0008004275316130555,0.001540078204631414,0.000739650673018358,-0.06478427233144213,-0.021034997021274895,0.030386594537537934,0.03852751022562337,-0.04374927531016723,0.89
within_checkpoint,step0,42,0.1320754716981132,0.1251700680272109,-0.0028135013635736555,-0.047284294697281175,-0.044470793333707515,-0.37353212824910936,-0.12464798399618297,-0.006465232880327244,0.029856181554294675,-0.24888414425292638,1.0
within_checkpoint,step143000,42,0.16981132075471697,0.16581632653061223,-0.0011294806742989094,-0.002110923744200136,-0.0009814430699012268,-0.32774772397413904,-0.06145103229151257,0.06631481725821348,0.14673439767779387,-0.2662966916826265,1.0
final_metric_transfer,step0,42,0.24528301886792453,0.18095238095238095,0.0008944770801683874,0.0007509176018711799,-0.00014355947829720753,0.016360997493072984,-0.04898436802381913,0.0048555218366538744,0.016184193165325177,0.06534536551689211,0.02
final_metric_transfer,step143000,42,0.16981132075471697,0.16581632653061223,-0.0011294806742989094,-0.002110923744200136,-0.0009814430699012268,-0.32774772397413904,-0.06145103229151257,0.06631481725821348,0.14673439767779387,-0.2662966916826265,1.0
within_checkpoint,step0,43,0.16981132075471697,0.19047619047619047,-0.003351562174649333,-0.028260240588747508,-0.024908678414098183,-0.18854730175484893,-0.06833208720001173,0.008958965562739125,0.041103047895500684,-0.1202152145548372,1.0
within_checkpoint,step143000,43,0.11320754716981132,0.09523809523809523,-0.00013022755413788742,-0.004178806241613651,-0.0040485786874757635,-0.06768702995118088,0.013394267253615451,0.06110304789550073,0.0723710252012138,-0.08108129720479633,1.0
final_metric_transfer,step0,43,0.1320754716981132,0.08337646652864043,-0.0007432593638383339,-0.00018421330262139373,0.0005590460612169398,-0.11940889299379864,-0.00430482420190825,0.07350573954347539,0.10402163873861985,-0.11510406879189039,0.99
final_metric_transfer,step143000,43,0.11320754716981132,0.09523809523809523,-0.00013022755413788742,-0.004178806241613651,-0.0040485786874757635,-0.06768702995118088,0.013394267253615451,0.06110304789550073,0.0723710252012138,-0.08108129720479633,1.0
within_checkpoint,step0,44,0.3018867924528302,0.2696514012303486,-31446.528536642567,-31446.479943498944,0.048593143623230604,0.0762633592822272,0.02473607962458734,0.079034173373796,0.09568016888771604,0.05152727965763986,0.07
within_checkpoint,step143000,44,0.20754716981132076,0.1862348178137652,-31446.53948245239,-31446.539521241808,-3.8789420208153806e-05,0.1563530808813828,0.0378811202138818,0.11559572502968728,0.143261644016361,0.11847196066750101,0.01
final_metric_transfer,step0,44,0.18867924528301888,0.19863661242971586,-31446.539837073302,-31446.539248245135,0.0005888281696970859,0.16928354664203724,0.012044178424967448,0.11861723182477898,0.14602190262567616,0.1572393682170698,0.01
final_metric_transfer,step143000,44,0.20754716981132076,0.1862348178137652,-31446.53948245239,-31446.539521241808,-3.8789420208153806e-05,0.1563530808813828,0.0378811202138818,0.11559572502968728,0.143261644016361,0.11847196066750101,0.01
within_checkpoint,step0,45,0.07547169811320754,0.06015037593984962,-0.003563552615871296,-0.04590971027354778,-0.04234615765767648,-0.3641641377490434,-0.1422657769141474,0.0008444385802876161,0.0263412059638474,-0.22189836083489597,1.0
within_checkpoint,step143000,45,0.07547169811320754,0.08163265306122448,-0.0006233543965180351,-0.003126700104921781,-0.002503345708403746,-0.41733737960153056,-0.048000788995643195,0.13566433566433564,0.21499142367066892,-0.36933659060588736,1.0
final_metric_transfer,step0,45,0.11320754716981132,0.06284038542103058,0.0006115665411700169,-0.0006323393015711311,-0.0012439058427411477,-0.10252012138804593,-0.03668030083124423,0.00857632933104626,0.017595988916743563,-0.06583982055680171,1.0
final_metric_transfer,step143000,45,0.07547169811320754,0.08163265306122448,-0.0006233543965180351,-0.003126700104921781,-0.002503345708403746,-0.41733737960153056,-0.048000788995643195,0.13566433566433564,0.21499142367066892,-0.36933659060588736,1.0
within_checkpoint,step0,46,0.07547169811320754,0.1010989010989011,47169.80785691085,47169.804465257985,-0.0033916528825327992,-0.11294193630009491,-0.027287102455938364,0.02929109267020407,0.03589473615097065,-0.08565483384415655,1.0
within_checkpoint,step143000,46,0.1509433962264151,0.22857142857142856,47169.81171726431,47169.8135378678,0.0018206035021893776,-0.0015324079014186177,0.03318145586368645,0.09634019285970231,0.11344368157473857,-0.03471386376510507,0.85
final_metric_transfer,step0,46,0.1509433962264151,0.03940886699507389,47169.81133660296,47169.81014229341,-0.0011943095480389965,-0.0211539007313211,-0.013291380580479017,0.023373208909272303,0.03063482807002791,-0.007862520150842083,0.67
final_metric_transfer,step143000,46,0.1509433962264151,0.22857142857142856,47169.81171726431,47169.8135378678,0.0018206035021893776,-0.0015324079014186177,0.03318145586368645,0.09634019285970231,0.11344368157473857,-0.03471386376510507,0.85
