control,target_abs_shift,nontarget_abs_shift,specificity,target_signed_shift,nontarget_signed_shift,target_hit_rate,nontarget_hit_rate,n
shuffle_policy_label_019,1.2490458899530872,1.272675092584394,-0.023629202631306745,1.1679555109177513,0.7317581376418691,0.0,0.3645320197044335,290
shuffle_policy_label_020,1.5862690552897838,0.7667858882490637,0.8194831670407201,1.456914041234159,0.29225866195603545,0.0,0.3448275862068966,290
shuffle_policy_label_021,1.5552250133163628,0.881721131907308,0.6735038814090547,1.4420202710162635,0.5324528645999326,0.0,0.3842364532019704,290
shuffle_policy_label_022,1.3571564055037224,0.7636075783245669,0.5935488271791555,1.3494232358603642,0.5849354314099392,0.0,0.3448275862068966,290
shuffle_policy_label_023,2.1322623861247094,1.1849838066570864,0.9472785794676231,1.9865904101010026,0.8519500981410736,0.0,0.37438423645320196,290
shuffle_policy_label_024,1.8915957664621288,0.704389136413048,1.1872066300490807,1.8644043522319576,0.3977137398837235,0.0,0.3694581280788177,290
shuffle_policy_label_025,1.8061311107942428,1.0553198213060502,0.7508112894881926,1.7678737092292172,0.6091918205392772,0.0,0.39901477832512317,290
shuffle_policy_label_026,1.795071444292178,0.8086358461473963,0.9864355981447818,1.7485675058145633,0.22515419022790317,0.0,0.37438423645320196,290
shuffle_policy_label_027,1.7599750483173064,0.8908566324581654,0.8691184158591411,1.7201490826990413,0.5919128180724647,0.0,0.41379310344827586,290
shuffle_policy_label_028,1.7998663008898155,1.183397621356795,0.6164686795330205,1.7640800941949604,0.9105142178793846,0.0,0.4236453201970443,290
shuffle_policy_label_029,0.6922824739039629,1.3018064892350747,-0.6095240153311118,0.6083476680448685,0.9109281489414535,0.0,0.42857142857142855,290
shuffle_policy_label_030,1.3096410776006764,1.1277789124127091,0.18186216518796727,1.1569885289532014,0.8721702151697844,0.0,0.43349753694581283,290
shuffle_policy_label_031,0.855275113007118,0.9916367178480027,-0.13636160484088466,0.7386981289962242,0.5303728662688156,0.0,0.4039408866995074,290
shuffle_policy_label_032,1.6574179167034981,1.1147573399426314,0.5426605767608668,1.6275562911198056,0.9954583404099413,0.0,0.4433497536945813,290
shuffle_policy_label_033,1.3742590046477043,1.2286327636887875,0.14562624095891685,1.27003328142495,1.0796984627916308,0.0,0.458128078817734,290
shuffle_policy_label_034,1.7622504152100662,0.7295657807383044,1.032684634471762,1.747697597262503,0.2999709597949324,0.0,0.3645320197044335,290
shuffle_policy_label_035,1.3681721303654812,0.8292270481880075,0.5389450821774737,1.2873707584951115,0.48384415809744097,0.0,0.3842364532019704,290
shuffle_policy_label_036,1.2974350205783187,1.1969627658721849,0.10047225470613386,1.13576873143514,0.870051890758458,0.0,0.37438423645320196,290
shuffle_policy_label_037,1.9078924025612316,0.971028569296663,0.9368638332645686,1.86822946592309,0.6609727942884849,0.0,0.39408866995073893,290
shuffle_policy_label_038,1.3214821842895157,1.2385615715252354,0.08292061276428031,1.307737375127858,0.6222614149741938,0.0,0.37438423645320196,290
shuffle_policy_label_039,1.4381976264646683,1.1915155390800514,0.24668208738461694,1.3998166637859126,1.068103786172538,0.0,0.4088669950738916,290
shuffle_policy_label_040,2.408627645722751,1.2104820394750886,1.1981456062476623,2.3758603882515565,1.0116695500359747,0.0,0.45320197044334976,290
shuffle_policy_label_041,1.7601149082183838,0.7806385550005682,0.9794763532178156,1.700995415106587,0.41659806044818143,0.0,0.4039408866995074,290
shuffle_policy_label_042,0.5867923045980519,1.3027768898480043,-0.7159845852499525,0.4849141164757739,1.012221068584273,0.0,0.4729064039408867,290
shuffle_policy_label_043,1.123708193329559,0.9936231445209146,0.13008504880864435,1.1193522584849391,0.8213240143113536,0.0,0.4236453201970443,290
shuffle_policy_label_044,1.8389718614775559,0.8887515508482609,0.950220310629295,1.7169118585257694,0.354357932588737,0.0,0.37438423645320196,290
shuffle_policy_label_045,1.4155996352776714,0.6695751204279256,0.7460245148497459,1.3443376922059334,0.2071782415136328,0.011494252873563218,0.35960591133004927,290
shuffle_policy_label_046,1.9133939811553078,0.859195819629237,1.0541981615260707,1.8595393567249692,0.421366957020877,0.0,0.35960591133004927,290
shuffle_policy_label_047,1.8492870180086158,1.3821509430561159,0.4671360749525,1.8455527143916866,0.8351038248080925,0.0,0.4187192118226601,290
shuffle_policy_label_048,0.7820567207774897,0.8786624487984944,-0.09660572802100476,0.7684103209396889,0.6091355431843274,0.0,0.3891625615763547,290
shuffle_policy_label_049,1.9355151762907532,0.9234410624198726,1.0120741138708806,1.934409889681586,0.4602623760993845,0.0,0.39408866995073893,290
