null_type,null_index,cross_half_identity_advantage,quarter_identity_advantage,cross_half_self_cosine,lag1_cosine,lag2_cosine,cross_half_unbiased_cka,quarter_unbiased_cka,task,model,init_seed
lag1_matched_markov_donor,165,-0.0039437999948859215,-0.003056363435462117,-0.10421506315469742,-0.020144125446677208,-0.012975291348993778,0.02396750826918045,-0.00848012554069572,arc_challenge,gemma,1801
contiguous_block_donor_k4,165,-0.0019184495322406292,-0.0008926087175495923,-0.10645756870508194,-0.018293200060725212,-0.019804367795586586,0.0020563454900603003,0.01960400235489358,arc_challenge,gemma,1801
independent_layer_donor,166,-0.003181962063536048,7.908781844889745e-05,-0.10316053032875061,-0.008196399547159672,-0.01369896624237299,0.04482763770309715,-0.002733892340567493,arc_challenge,gemma,1801
lag1_matched_markov_donor,166,-0.0037846770137548447,-0.0018023609882220626,-0.10369598865509033,-0.020144125446677208,-0.012767557986080647,0.04112318962799674,0.005995320902876029,arc_challenge,gemma,1801
contiguous_block_donor_k4,166,-0.002985594794154167,-0.0013468643883243203,-0.10766338557004929,-0.018199563026428223,-0.020264403894543648,0.0014074966425488492,-0.016463353997797116,arc_challenge,gemma,1801
independent_layer_donor,167,-0.004076173063367605,-0.002017083577811718,-0.10397068411111832,-0.008144359104335308,-0.013631003908813,0.03212434221265562,0.032799871858865785,arc_challenge,gemma,1801
lag1_matched_markov_donor,167,-0.005725195165723562,-0.0026518336962908506,-0.1056651845574379,-0.020144125446677208,-0.0128696383908391,0.006644880311369862,-0.016089438704744115,arc_challenge,gemma,1801
contiguous_block_donor_k4,167,-0.0025920590851455927,-0.0011771355057135224,-0.10704503208398819,-0.018184034153819084,-0.019882461056113243,0.023148635653057782,0.011071626821310908,arc_challenge,gemma,1801
independent_layer_donor,168,-0.0014007771387696266,-0.0011204202892258763,-0.10131227970123291,-0.00818407628685236,-0.013498298823833466,0.03167273454361077,0.00039589252965643634,arc_challenge,gemma,1801
lag1_matched_markov_donor,168,-0.004674670752137899,-0.002073354087769985,-0.10454558581113815,-0.020144125446677208,-0.013043486513197422,0.035634828523741016,0.02377060992707725,arc_challenge,gemma,1801
contiguous_block_donor_k4,168,-0.003413550555706024,-0.001450395560823381,-0.10793709009885788,-0.01810557022690773,-0.019737793132662773,0.01315313317733524,0.0040171313279632895,arc_challenge,gemma,1801
independent_layer_donor,169,-0.003914338070899248,-0.0010904717491939664,-0.10403478145599365,-0.008425607345998287,-0.013696546666324139,0.024537615956993608,-0.0005166050168082608,arc_challenge,gemma,1801
lag1_matched_markov_donor,169,-0.0035765909124165773,-0.0011396020418033004,-0.10388606786727905,-0.020144125446677208,-0.012686245143413544,0.04750344851728593,0.020446727162132035,arc_challenge,gemma,1801
contiguous_block_donor_k4,169,-0.0023149652406573296,2.0831861547776498e-05,-0.10687953233718872,-0.01805327646434307,-0.019795242697000504,0.029790677550102108,0.00937167678529199,arc_challenge,gemma,1801
independent_layer_donor,170,-0.0037287361919879913,-0.0020382555667310953,-0.10368480533361435,-0.008243179880082607,-0.013476341962814331,0.025473711453177013,-0.001967635078222086,arc_challenge,gemma,1801
lag1_matched_markov_donor,170,-0.0035555288195610046,-0.0015410954365506768,-0.10364978760480881,-0.020144125446677208,-0.013047362677752972,0.040958671278378454,0.02850455763768415,arc_challenge,gemma,1801
contiguous_block_donor_k4,170,-0.0030769864097237587,-0.002271643141284585,-0.1074988842010498,-0.01786036230623722,-0.01973513700067997,0.03273164772008456,0.008245215828005779,arc_challenge,gemma,1801
independent_layer_donor,171,-0.0018936659907922149,-0.0012135766446590424,-0.10181379318237305,-0.008233372122049332,-0.013204316608607769,0.03309860757303932,0.012269988837360461,arc_challenge,gemma,1801
lag1_matched_markov_donor,171,-0.0031527706887573004,-0.001391433528624475,-0.10317927598953247,-0.020144125446677208,-0.012987054884433746,0.0058996237172024525,0.011788675698686916,arc_challenge,gemma,1801
contiguous_block_donor_k4,171,-0.002050681971013546,-0.0005222450708970428,-0.10682491213083267,-0.01824270747601986,-0.019987042993307114,0.009885669252556477,0.01736136938898022,arc_challenge,gemma,1801
independent_layer_donor,172,-0.0026033460162580013,-0.002749696373939514,-0.10250882059335709,-0.008091066963970661,-0.013553242199122906,0.029494542821681555,0.022574219782164055,arc_challenge,gemma,1801
lag1_matched_markov_donor,172,-0.003853535046800971,0.00058844214072451,-0.10367999225854874,-0.020144125446677208,-0.012462694197893143,0.0019887660748262098,0.0009428540251792292,arc_challenge,gemma,1801
contiguous_block_donor_k4,172,-0.0013524024980142713,0.0009181792847812176,-0.10619797557592392,-0.018131017684936523,-0.01958390325307846,-0.00721835373744406,0.013552330489812036,arc_challenge,gemma,1801
independent_layer_donor,173,-0.0036511702928692102,-0.0019810821395367384,-0.10346958041191101,-0.008211570791900158,-0.013436801731586456,0.01844802314851502,0.01936698140014395,arc_challenge,gemma,1801
lag1_matched_markov_donor,173,-0.0039143431931734085,-0.0019781754817813635,-0.10376942157745361,-0.020144125446677208,-0.013055764138698578,0.04067077185892098,0.014631407220146012,arc_challenge,gemma,1801
contiguous_block_donor_k4,173,-0.003794236807152629,-0.0011444707633927464,-0.1082473024725914,-0.018123408779501915,-0.01962031051516533,0.022348688929012768,4.1782074123066484e-05,arc_challenge,gemma,1801
independent_layer_donor,174,-0.002318374579772353,-0.0006780413095839322,-0.10232628136873245,-0.008271456696093082,-0.013925922103226185,0.05304934507714897,0.006514156500337595,arc_challenge,gemma,1801
lag1_matched_markov_donor,174,-0.0037100622430443764,-0.0014127613976597786,-0.10381897538900375,-0.020144125446677208,-0.01336371898651123,0.025867678016275195,0.007751841000207584,arc_challenge,gemma,1801
contiguous_block_donor_k4,174,-0.0032153211068361998,-0.0013329588109627366,-0.10777799040079117,-0.018136857077479362,-0.019717823714017868,-0.006819748282168363,-0.00514412584938709,arc_challenge,gemma,1801
independent_layer_donor,175,-0.004440143704414368,-0.001719968393445015,-0.1043633446097374,-0.008220798335969448,-0.013852146454155445,0.03153569177250095,0.027888857244099424,arc_challenge,gemma,1801
lag1_matched_markov_donor,175,-0.004646650515496731,-0.003168865106999874,-0.10479363054037094,-0.020144125446677208,-0.013011620379984379,0.014661264028944989,0.004458102057710986,arc_challenge,gemma,1801
contiguous_block_donor_k4,175,-0.004306244198232889,0.001065123826265335,-0.10876578837633133,-0.017885372042655945,-0.019684629514813423,-0.005027044615655574,0.023990023923406087,arc_challenge,gemma,1801
independent_layer_donor,176,-0.0075537036173045635,-0.0033679672051221132,-0.10760757327079773,-0.008570863865315914,-0.013863101601600647,0.028556626828887304,0.04120424012874869,arc_challenge,gemma,1801
lag1_matched_markov_donor,176,-0.004903743974864483,-0.002438972005620599,-0.10495322942733765,-0.020144125446677208,-0.012812103144824505,0.028674825970096594,0.018181586753756775,arc_challenge,gemma,1801
contiguous_block_donor_k4,176,-0.0017831806326285005,-0.002360908780246973,-0.10648725181818008,-0.018152473494410515,-0.019771987572312355,0.01977880764703803,0.0122856518093059,arc_challenge,gemma,1801
independent_layer_donor,177,-0.002891623182222247,-0.001972778467461467,-0.10278896242380142,-0.008188854902982712,-0.01360416505485773,0.04938794077488426,0.012779339291636752,arc_challenge,gemma,1801
lag1_matched_markov_donor,177,-0.005130835343152285,-0.0017055607168003917,-0.10518225282430649,-0.020144125446677208,-0.012923955917358398,0.023954942446033464,0.004035621851652193,arc_challenge,gemma,1801
contiguous_block_donor_k4,177,-0.0036437262315303087,-0.001350107602775097,-0.10805890709161758,-0.01817074790596962,-0.019957080483436584,-0.01850850429891999,0.008398736652902533,arc_challenge,gemma,1801
independent_layer_donor,178,-0.0027470451314002275,-0.0018659107154235244,-0.10254987329244614,-0.008424422703683376,-0.01344714593142271,0.035263981183845536,0.018828703840557275,arc_challenge,gemma,1801
lag1_matched_markov_donor,178,-0.0035761131439357996,-0.0017861896194517612,-0.10363441705703735,-0.020144125446677208,-0.013011026196181774,0.03954112244367231,0.013514326769824132,arc_challenge,gemma,1801
contiguous_block_donor_k4,178,-0.003927791491150856,-0.00043716179789043963,-0.10859666019678116,-0.01798744685947895,-0.01983976550400257,0.019914307952909344,-0.00864927497743048,arc_challenge,gemma,1801
independent_layer_donor,179,-0.005686860531568527,-0.002772928448393941,-0.10553491115570068,-0.008331662975251675,-0.013476367108523846,0.017308101930312215,-0.00620455164058835,arc_challenge,gemma,1801
lag1_matched_markov_donor,179,-0.002657367615029216,-0.0012062439927831292,-0.1027306616306305,-0.020144125446677208,-0.012734047137200832,0.040255012205199524,0.0065705363936323195,arc_challenge,gemma,1801
contiguous_block_donor_k4,179,-0.002072330331429839,0.0002828200813382864,-0.10660692304372787,-0.018012911081314087,-0.019791292026638985,0.003709886214510349,-0.013253439374879439,arc_challenge,gemma,1801
independent_layer_donor,180,-0.0007642270065844059,-0.00020854087779298425,-0.10071491450071335,-0.008222692646086216,-0.013455379754304886,0.034160937560910376,0.019133902428116082,arc_challenge,gemma,1801
lag1_matched_markov_donor,180,-0.0033381625544279814,-0.0014855515910312533,-0.10336887091398239,-0.020144125446677208,-0.012500777840614319,0.02686944562707939,0.007781160915292343,arc_challenge,gemma,1801
contiguous_block_donor_k4,180,-0.003310141386464238,0.00010977114288834855,-0.1077035665512085,-0.018117962405085564,-0.01982230134308338,0.03352600538648823,0.00890285522620729,arc_challenge,gemma,1801
independent_layer_donor,181,-0.0034817587584257126,-0.002039216225966811,-0.10345793515443802,-0.008172072470188141,-0.013749882578849792,0.01763391124379941,0.014359884568340165,arc_challenge,gemma,1801
lag1_matched_markov_donor,181,-0.00410851975902915,-0.0021670835558325052,-0.10407138615846634,-0.020144125446677208,-0.01242583617568016,0.02934312528957888,0.00563246874475858,arc_challenge,gemma,1801
contiguous_block_donor_k4,181,-0.004011179320514202,-0.00016578263603150845,-0.10859009623527527,-0.018035875633358955,-0.01977221667766571,-0.0007825459089709999,-0.009463722832781882,arc_challenge,gemma,1801
independent_layer_donor,182,-0.003029290586709976,-0.0005393887404352427,-0.10285774618387222,-0.008302650414407253,-0.013282203115522861,0.020325117586719524,-0.006979364975619777,arc_challenge,gemma,1801
lag1_matched_markov_donor,182,-0.004082823172211647,-0.0018871588399633765,-0.10412845015525818,-0.020144125446677208,-0.012829246930778027,0.02054288065988391,-0.013661042827230286,arc_challenge,gemma,1801
contiguous_block_donor_k4,182,-0.0034635327756404877,-0.001845196820795536,-0.10813639312982559,-0.01814693957567215,-0.01969277299940586,-0.0010791797724833976,-0.030306037908585583,arc_challenge,gemma,1801
independent_layer_donor,183,-0.0032798743341118097,-0.001623285934329033,-0.10341155529022217,-0.008465703576803207,-0.013548873364925385,0.032792263823944935,0.006252452818124056,arc_challenge,gemma,1801
lag1_matched_markov_donor,183,-0.004261629190295935,-0.002639278769493103,-0.10440242290496826,-0.020144125446677208,-0.012888021767139435,0.0224340434438822,-0.005018245726068227,arc_challenge,gemma,1801
contiguous_block_donor_k4,183,-0.004524664953351021,-0.001121632638387382,-0.10931151360273361,-0.01805192418396473,-0.01979321800172329,0.03567875701920996,0.0011958150540914202,arc_challenge,gemma,1801
independent_layer_donor,184,-0.004717064555734396,-0.0022206094581633806,-0.10470771044492722,-0.008242961950600147,-0.013912578113377094,0.04289609870325706,0.0323563220829757,arc_challenge,gemma,1801
lag1_matched_markov_donor,184,-0.004295703489333391,-0.0014533717185258865,-0.10431182384490967,-0.020144125446677208,-0.012737195007503033,0.03864052004754101,-0.015331038086789631,arc_challenge,gemma,1801
contiguous_block_donor_k4,184,-0.0046770344488322735,-0.0018307032296434045,-0.10911200195550919,-0.01796136051416397,-0.019589560106396675,0.03550514079793782,-0.0026873297893211905,arc_challenge,gemma,1801
independent_layer_donor,185,-0.0031074360013008118,-0.002471436746418476,-0.102988101541996,-0.00850116740912199,-0.013367573730647564,0.014837919327350044,0.00892667334975558,arc_challenge,gemma,1801
lag1_matched_markov_donor,185,-0.0025054365396499634,-0.002943790750578046,-0.10235283523797989,-0.020144125446677208,-0.012502025812864304,0.03931729296268454,0.003091208755727655,arc_challenge,gemma,1801
contiguous_block_donor_k4,185,-0.0012801768025383353,0.0006494817207567394,-0.10596246272325516,-0.01834956370294094,-0.01979859173297882,0.012659666513700927,0.00631393189791034,arc_challenge,gemma,1801
independent_layer_donor,186,-0.00456784525886178,-0.0019380450248718262,-0.10431740432977676,-0.008351536467671394,-0.013166490942239761,0.07253153044058137,0.005228143900963032,arc_challenge,gemma,1801
lag1_matched_markov_donor,186,-0.0019649697933346033,-0.001605456112883985,-0.10180198401212692,-0.020144125446677208,-0.012757482938468456,0.058993946384838736,0.0035184654450747003,arc_challenge,gemma,1801
contiguous_block_donor_k4,186,-0.0031686245929449797,-0.0006710076704621315,-0.10797194391489029,-0.018046414479613304,-0.01981671340763569,0.012091699997299607,0.008194152959608278,arc_challenge,gemma,1801
independent_layer_donor,187,-0.0031907418742775917,-0.0007651737541891634,-0.10318836569786072,-0.008023317903280258,-0.013495862483978271,0.014632711497498813,-0.005859871490431812,arc_challenge,gemma,1801
lag1_matched_markov_donor,187,-0.004000734072178602,-0.0020486495923250914,-0.1039620041847229,-0.020144125446677208,-0.012908830307424068,0.03705613641307955,0.003042376904166842,arc_challenge,gemma,1801
contiguous_block_donor_k4,187,-0.004874727688729763,-0.0005464741843752563,-0.10935334116220474,-0.018020818009972572,-0.019955066964030266,0.030780974119348603,0.03395751134986497,arc_challenge,gemma,1801
independent_layer_donor,188,-0.003985126968473196,-0.0006462414748966694,-0.1037219762802124,-0.008043243549764156,-0.01323466282337904,0.02790925888086388,0.022660844521829662,arc_challenge,gemma,1801
lag1_matched_markov_donor,188,-0.0032277191057801247,-0.0022228567395359278,-0.10311970114707947,-0.020144125446677208,-0.012763154692947865,0.03286928691431934,0.00764622614288454,arc_challenge,gemma,1801
contiguous_block_donor_k4,188,-0.004391736816614866,-0.00029611444915644825,-0.1088782548904419,-0.018194573000073433,-0.019620755687355995,0.022072972473687485,0.030012911414993182,arc_challenge,gemma,1801
independent_layer_donor,189,-0.003882945515215397,-0.0013209820026531816,-0.1038830503821373,-0.008453699760138988,-0.013575616292655468,0.028811219990829688,0.020021332522492892,arc_challenge,gemma,1801
lag1_matched_markov_donor,189,-0.0045679304748773575,-0.0021671887952834368,-0.10469851642847061,-0.020144125446677208,-0.013020905666053295,0.050660460800289964,0.02491284963686688,arc_challenge,gemma,1801
contiguous_block_donor_k4,189,-0.0013942541554570198,-0.0017970741027966142,-0.10613549500703812,-0.01818241737782955,-0.01983059011399746,0.02541665343515977,0.008012720596662264,arc_challenge,gemma,1801
independent_layer_donor,190,-0.003486179979518056,-0.002740856260061264,-0.103323794901371,-0.008259032852947712,-0.01338888704776764,0.03107080709482146,0.02329708179761139,arc_challenge,gemma,1801
lag1_matched_markov_donor,190,-0.0003349478356540203,0.0003086902725044638,-0.1002359613776207,-0.020144125446677208,-0.0128785977140069,0.011083563656707814,-0.00588221696801511,arc_challenge,gemma,1801
contiguous_block_donor_k4,190,-0.004448371473699808,-0.0014091000193729997,-0.10870220512151718,-0.01791522279381752,-0.019697384908795357,0.00535392957248174,-0.004589168647398283,arc_challenge,gemma,1801
